smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PCA1,PCA2,PCA3,tSNE1,tSNE2,Cluster
gdb 22979,OCC(=N[O-])C1CC[NH2+]1,-6.010995171818,-10.1432,-5.324441367123677,-2.77556137404,-6.7939,0.016546040505504598,3.232712659176,3.349284413701,5.340987407629182,22979,1.4109951718180003,4.933576382617476,0.5026793018568222,2.42443862596,0.0,0.0,7.447135506348018,-6.944456204491196,-7.447135506348018,-2.0980906309752574,3.4972702284522925,-0.9305919906440016,-10.007103,25.145899,2
gdb 23066,CC(=N[O-])C12C[NH+]1CC2,-5.53751705507,-10.159,-5.356689492129433,-2.223170237834,-6.8777,-0.2296942990475523,3.314346817236,3.281330938182,5.12699519308188,23066,0.9375170550700005,3.924360271690116,0.2656755979230762,2.976829762166,0.0,0.0,7.7982142532386804,-7.532538655315604,-7.7982142532386804,-3.2359455534197727,3.0633991516667063,-0.039663629809283875,-10.964191,24.709148,2
gdb 23140,[O-]N=C(CC#C)C1C[NH2+]1,-5.885822796126,-10.2687,-5.530873792016127,-2.663994691358,-6.9072,-0.3795279652148097,3.219106966166,3.361525824823,5.151345826801317,23140,1.285822796126,5.122552007677911,0.4756320555600128,2.5360053086420002,0.0,0.0,6.807682738252373,-6.33205068269236,-6.807682738252373,-1.5326812314324783,3.7534615868737053,-1.2395213562151928,-9.402034,24.65802,2
gdb 23152,COCC(=N[O-])C1C[NH2+]1,-5.855890271504,-10.4132,-5.495580371954507,-2.609571919318,-7.0659,-0.3826469590221009,3.246318352186,3.347305690803,5.1129334129324056,23152,1.2558902715040003,4.750819011320506,0.4308477220720745,2.5904280806820004,0.0,0.0,6.975819099988798,-6.544971377916724,-6.975819099988798,-1.6697389103374811,3.6262220722069984,-0.9725699289517994,-9.656496,24.613714,2
gdb 23364,NC(=[NH2+])C(=N[O-])C1CN1,-4.919818592415999,-10.0309,-6.2991376468213005,-1.33335791498,-7.2095,-0.6893035481957052,3.586460677436,2.821403256804,5.609834098625595,23364,0.31981859241599936,1.7561342559801583,0.040556927013400315,3.8666420850200005,0.0,0.0,7.54862426308271,-7.508067336069309,-7.54862426308271,-3.822812041237057,3.36294931972083,1.1538446578232868,-12.334296,23.892885,2
gdb 23509,ON=C1C=C2NC3C2C13,-5.695343093986001,-9.7787,-5.346229231221602,-2.008200288276,-8.1779,-2.115195496957026,3.68714280571,1.600792754909,3.231033734264576,23509,1.0953430939860007,1.2834220449430387,0.10151337999697824,3.1917997117240002,0.0,0.0,6.128779770987926,-6.027266390990947,-6.128779770987926,0.4268571409220505,-0.8801167282531674,0.6126640567214031,6.7110076,-13.555568,0
gdb 23615,[O-]N=C(C1C[NH2+]1)C1CO1,-5.929361013758,-10.4609,-6.336376976190822,-2.655831275552,-6.8161,-0.00710080781283755,3.273529738206,3.644733118688,6.329276168377985,23615,1.3293610137580003,4.403268738591427,0.42268978173016586,2.5441687244480002,0.0,0.0,7.101850098524495,-6.679160316794329,-7.101850098524495,-1.5971179578626236,4.89417266614461,-0.7087495996258942,-9.3412285,25.39096,2
gdb 23724,FC1=CNC(=N)C=N1,-5.613708935926,-10.4952,-5.6124868492305096,-1.814999447534,-8.0529,-1.6761188702858987,3.798709488392,2.44235135462,3.936367978944611,23724,1.0137089359259999,0.8975414792253555,0.06570091566557995,3.385000552466,0.0,0.0,6.715694415005852,-6.649993499340272,-6.715694415005852,-0.7761617527907956,0.441517000142717,1.268313615531474,-2.7829416,-15.695142,1
gdb 23840,FC1=NNC(=N)C=N1,-6.269503339008,-10.6802,-6.300896294881275,-2.484399543626,-8.833,-2.311581903964501,3.785103795382,1.84729506116,3.989314390916774,23840,1.6695033390079999,0.9380872659757545,0.11309259041567654,2.715600456374,0.0,0.0,6.333877789878131,-6.220785199462455,-6.333877789878131,2.0909727609766495,0.08903178508114704,1.087116660933763,11.604731,-9.069605,0
gdb 23841,FC1=NNC(=N)N=C1,-6.266782200406,-10.5756,-6.314140947696898,-2.47623612782,-8.8901,-2.3729356113898974,3.790546072586,1.685432372089,3.9412053363070005,23841,1.6667822004060004,0.9216712016711172,0.11093242094154308,2.72376387218,0.0,0.0,6.255943041867521,-6.145010620925978,-6.255943041867521,2.1743093980791794,-0.05425709630332378,1.0632804202535324,11.875004,-9.24098,0
gdb 24471,N1C=NC2=CN=CC2=C1,-5.26540319487,-9.7885,-5.246520525649726,-1.52383761712,-7.6484,-1.498544805795274,3.74156557775,2.140093537217,3.747975719854452,24471,0.6654031948700003,1.0794050437001892,0.05186482823556044,3.6761623828800003,0.0,0.0,6.618745866357418,-6.566881038121858,-6.618745866357418,-1.827106761263481,0.06133715809482923,1.0209851226406248,-6.262679,-14.550864,1
gdb 24525,N1C=CC=C2C=NC=C12,-4.963356810048,-9.4375,-4.948431441900595,-1.567375834752,-7.5672,-1.54166130136433,3.395980975296,1.870327634981,3.4067701405362643,24525,0.3633568100480005,3.1038252114526883,0.08143932769162933,3.632624165248,0.0,0.0,7.012641994543562,-6.931202666851933,-7.012641994543562,-2.7120064442257203,-0.9972687533807847,0.48375094796583734,-9.850894,-15.8528595,1
gdb 24528,N1C=CN=C2C=CC=C12,-5.053154383914,-9.5133,-5.041065151139844,-1.5809815277619998,-7.6069,-1.5644554305174312,3.46945171755,1.906329012969,3.476609720622413,24528,0.4531543839140005,2.50088416564877,0.0818358093237543,3.6190184722380003,0.0,0.0,7.017587556673739,-6.935751747349984,-7.017587556673739,-2.5251894482871613,-0.8640132539091603,0.6572855147619585,-9.28873,-15.727184,1
gdb 24530,N1C=CN=C2C=NC=C12,-5.336152798522,-9.8398,-5.326445305345181,-2.179632020202,-8.2084,-2.1571210927158306,3.15652077832,1.631388706139,3.16932421262935,24530,0.736152798522,6.0770438484160785,0.3230456939984362,3.0203679797980003,0.0,0.0,6.677801583613136,-6.3547558896147,-6.677801583613136,-0.7253921428860459,-1.488428652775853,-0.4756609629654483,-0.45479563,-19.80801,1
gdb 24535,N1C=NC=C2C=NC=C12,-5.450440619806,-9.8994,-5.438626066664666,-1.839489694952,-7.9507,-1.81840001610854,3.610950924854,1.948720055594,3.620226050556126,24535,0.8504406198059999,1.6284628601552382,0.10000586546915843,3.360510305048,0.0,0.0,6.672588693800246,-6.572582828331088,-6.672588693800246,-1.1084098264435636,-0.4045423406365311,0.7672716049243498,-4.157653,-16.170914,1
gdb 24538,O1C=CC=C2C=CC=C12,-5.191932452615999,-9.6858,-5.168633877358683,-1.627240883996,-7.6713,-1.6511964048411012,3.56469156862,2.014473076683,3.517437472517582,24538,0.5919324526159995,1.8771893882858988,0.08023869567899633,3.572759116004,0.0,0.0,6.981037260815751,-6.900798565136754,-6.981037260815751,-2.156251469949619,-0.6592539197778656,0.849060067358606,-8.105109,-15.762545,1
gdb 24540,O1C=CC=C2C=NC=C12,-5.51030566905,-10.0305,-5.474426907758719,-2.19051657461,-8.2603,-2.2119484201993402,3.31978909444,1.770195350931,3.262478487559379,24540,0.9103056690500002,3.8641550337138684,0.2540068384134189,3.00948342539,0.0,0.0,6.639275596087148,-6.385268757673729,-6.639275596087148,-0.39094153684164684,-1.1400678242097266,-0.03101247982476446,-0.6817913,-19.201815,1
gdb 24543,O1C=CN=C2C=CC=C12,-5.621872351732,-10.1272,-5.593090755871298,-2.223170237834,-8.3346,-2.2572536313774596,3.398702113898,1.792569048034,3.3358371244938385,24543,1.0218723517319999,3.0793485445386213,0.22722657191115944,2.976829762166,0.0,0.0,6.6444884859000375,-6.417261913988878,-6.6444884859000375,-0.1572671853981162,-0.998117500250207,0.19233538341093837,-0.66111404,-18.646822,1
gdb 24545,O1C=CN=C2C=NC=C12,-5.967456954186,-10.3957,-5.920804086031602,-2.824541868876,-8.9626,-2.865838342830738,3.14291508531,1.433079206938,3.0549657432008637,24545,1.367456954186,6.304219493424224,0.6225132631416618,2.375458131124,0.0,0.0,6.267401947811024,-5.644888684669362,-6.267401947811024,2.300934044083271,-1.5675040814197123,-1.0047194772117913,14.638028,-12.176625,0
gdb 24548,O1C=NC=C2C=CC=C12,-5.608266658722,-10.1633,-5.603034091238004,-1.9047970214,-8.0602,-1.9207286726882211,3.703469637322,2.103123399569,3.6823054185497828,24548,1.0082666587220002,1.2187921505691306,0.0887378033687609,3.2952029786,0.0,0.0,6.639275596087148,-6.550537792718387,-6.639275596087148,-0.6569677852212588,-0.14435427628681066,0.9774719107604907,-2.7893617,-16.347542,1
gdb 24550,O1C=NC=C2C=NC=C12,-5.981062647196,-10.3923,-5.960055182973786,-2.47623612782,-8.6614,-2.491377006834933,3.504826519376,1.730863194076,3.468678176138853,24550,1.3810626471959997,2.250156859675642,0.22440358589882625,2.72376387218,0.0,0.0,6.261891178580254,-6.037487592681428,-6.261891178580254,1.6845580682169938,-0.6835028070749328,0.2838467612761165,11.652601,-11.751169,0
gdb 24760,O=C1C=CC2=C1C=CN2,-5.453161758408,-10.0781,-5.378249636889506,-2.032690535694,-8.4149,-2.117440785637244,3.420471222714,1.663230535426,3.260808851252262,24760,0.8531617584080002,2.8896978829362383,0.17802764199540502,3.1673094643060002,0.0,0.0,6.635938277999831,-6.457910636004425,-6.635938277999831,-0.5690165550271992,-1.1330991758339655,0.3216731798453332,-1.1926911,-18.856009,1
gdb 24761,O=C1C=CC2=C1C=CO2,-5.910313043544,-10.709,-5.814311587965552,-2.487120682228,-8.9742,-2.5941214315125056,3.423192361316,1.734837915706,3.220190156453046,24761,1.310313043544,2.8667462002248048,0.27124886456040687,2.7128793177720003,0.0,0.0,6.247684093900229,-5.976435229339822,-6.247684093900229,1.8315640584083892,-0.9048330799537038,0.09423024337641571,12.186046,-12.063414,0
gdb 24762,O=C1C=CC2=C1N=CN2,-5.893986211931999,-10.5499,-5.814996418946676,-2.348342613526,-8.8039,-2.4370420732407965,3.545643598406,1.745955632663,3.37795434570588,24762,1.2939862119319991,1.9892761822061256,0.18587815397480004,2.8516573864740002,0.0,0.0,6.253621650461314,-6.067743496486514,-6.253621650461314,1.5223444671356043,-0.6951602791968604,0.44784538022350745,11.023824,-12.011448,0
gdb 24763,O=C1C=CC2=C1N=CO2,-6.391954576098,-11.2221,-6.286011514892133,-2.805493898662,-9.371,-2.913729391972805,3.586460677436,1.851111303192,3.372282122919328,24763,1.7919545760979998,1.7561342559801583,0.22724185734518773,2.394506101338,0.0,0.0,5.82089300371553,-5.593651146370342,-5.82089300371553,3.6023422888365007,0.11871905273239594,0.21179551354179915,24.920656,-2.0329795,0
gdb 24764,O=C1C=CC2=C1NC=C2,-5.589218688508,-10.2099,-5.540321060009245,-2.084392169132,-8.435,-2.146696563408363,3.504826519376,1.774874938739,3.393624496600882,24764,0.9892186885079999,2.250156859675642,0.1607343601610169,3.115607830868,0.0,0.0,6.624788277999831,-6.464053917838814,-6.624788277999831,-0.2883836852312265,-0.8456425226014919,0.5208150703655078,-1.2953032,-18.184149,1
gdb 24765,O=C1C=CC2=C1NC=N2,-5.953851261175999,-10.62,-5.891298937337647,-2.402765385566,-8.8654,-2.480041312977661,3.5538070142119995,1.754648750027,3.4112576243599864,24765,1.3538512611759994,1.9405157934366422,0.1897106686403108,2.797234614434,0.0,0.0,6.276508528289369,-6.086797859649058,-6.276508528289369,1.6869035951794744,-0.657518343359688,0.48246028635870025,11.316789,-11.602451,0
gdb 24766,O=C1C=CC2=C1OC=C2,-6.076302498266,-10.8632,-6.009243082721957,-2.53065889986,-8.9806,-2.6037833179590444,3.545643598406,1.88262610034,3.4054597647629126,24766,1.4763024982660002,1.9892761822061256,0.2120674707007545,2.66934110014,0.0,0.0,6.222321197972627,-6.010253727271873,-6.222321197972627,2.1389705016585236,-0.4951761072135299,0.4141237049218263,12.129886,-11.067811,0
gdb 24767,O=C1C=CC2=C1OC=N2,-6.479031011362,-11.3107,-6.397158219666902,-2.862637809304,-9.4175,-2.9446455361864485,3.616393202058,1.89321871323,3.452512683480453,24767,1.8790310113620003,1.601264779758645,0.21727047718540907,2.337362190696,0.0,0.0,5.830805984484761,-5.613535507299352,-5.830805984484761,3.8088148035257685,0.22244933297955286,0.3057912553732995,25.046919,-2.2715359,0
gdb 24768,O=C1C=CC2=CC=CN12,-5.845005717096,-10.5737,-5.839543668875174,-2.247660485252,-8.6211,-2.2921726497823505,3.597345231844,1.952597812056,3.5473710190928234,24768,1.245005717096,1.698307899976457,0.15268324963112967,2.952339514748,0.0,0.0,6.717626739538292,-6.564943489907162,-6.717626739538292,0.8576917021077374,-0.6149718813172607,0.8816736279172835,8.291674,-10.792295,0
gdb 24770,O=C1C=CC2=NC=CN12,-6.307599279436,-11.0109,-6.283122727844319,-2.704811770388,-9.1697,-2.7617809542974876,3.6027875090479995,1.841158819204,3.521341773546831,24770,1.7075992794360004,1.6700491904340695,0.2059296328835164,2.4951882296120003,0.0,0.0,6.311518935529188,-6.105589302645671,-6.311518935529188,2.6805206656016916,-0.35788126701162043,0.6077035636269742,13.376908,-7.8722835,0
gdb 24846,N=C1NC(=N)N=CC=N1,-6.699443238124,-10.6724,-6.633666146934508,-2.955156521772,-9.0378,-2.7187352591374556,3.744286716352,1.634628741989,3.9149308877970523,24846,2.0994432381240005,1.0700307863056528,0.1622198627230506,2.2448434782280002,0.0,0.0,7.119598673010225,-6.9573788102871745,-7.119598673010225,2.547417139498442,-0.4649018424662408,1.355141220359893,14.005409,-0.119683154,0
gdb 24871,N=C1NC(=CC=N1)C#N,-6.334810665456,-10.5321,-6.366469433616619,-2.68032152297,-8.7163,-2.6579052076387324,3.654489142486,1.815783246376,3.708564225977887,24871,1.7348106654559998,1.4221707814470657,0.1781588720398992,2.5196784770300003,0.0,0.0,6.523299931004301,-6.345141058964402,-6.523299931004301,2.1945834532194035,-0.38726042932243065,0.7994261234302394,12.003073,-7.6964912,0
gdb 24872,N=C1NC(=CN=C1)C#C,-5.698064232588,-10.125,-5.69146938571593,-1.94561410043,-7.8099,-1.8879687347802947,3.749728993556,2.315095083567,3.8035006509356353,24872,1.0980642325880001,1.0515057967566983,0.083376380115749,3.25438589957,0.0,0.0,7.228197425608978,-7.144821045493229,-7.228197425608978,-1.1248527931885204,-0.30736728571658006,1.4187596867325987,-4.2295523,-17.418512,1
gdb 24873,N=C1NC(=CN=C1)C#N,-6.323926111047999,-10.5408,-6.320422558105062,-2.574197117492,-8.5855,-2.511741988993237,3.749728993556,1.955311150331,3.8086805691118255,24873,1.7239261110479995,1.0515057967566983,0.13089827940888132,2.625802882508,0.0,0.0,6.578293596162672,-6.4473953167537905,-6.578293596162672,1.9339489506125003,-0.1586078811889355,1.0704035729574042,11.243767,-7.7970552,0
gdb 25164,N=C1NC=CN=C1C#N,-6.236849675784,-10.508,-6.209645720659313,-2.566033701686,-8.4792,-2.4334408521648676,3.670815974098,2.028845551206,3.776204868494445,25164,1.6368496757839999,1.351170627847177,0.15970650719389076,2.633966298314,0.0,0.0,6.449178211547288,-6.289471704353398,-6.449178211547288,1.8367777851511027,-0.09484513870329672,0.767987458791248,11.021781,-8.599572,0
gdb 25197,N=C1NC=CN=CC1=O,-6.266782200406,-10.3037,-6.025657265097987,-2.636783305338,-8.2771,-2.0787832407327524,3.629998895068,2.026593418168,3.9468740243652345,25197,1.6667822004060004,1.5350700152266699,0.18476115212790453,2.563216694662,0.0,0.0,6.857657508769061,-6.672896356641156,-6.857657508769061,1.279654996790541,-0.20092026888006437,0.8132885115364338,10.124381,-7.267945,0
gdb 25304,O=CC(=O)N1C=CC=C1,-6.329368388252,-10.9837,-6.378473291573404,-2.77556137404,-9.2069,-2.595781085329346,3.5538070142119995,1.776783549955,3.782692206244058,25304,1.7293683882520001,1.9405157934366422,0.24233063311232791,2.42443862596,0.0,0.0,6.579529816461369,-6.337199183349041,-6.579529816461369,2.530261420498948,-0.3568812050383049,0.642425174763194,13.365227,-6.8771477,0
gdb 25305,O=CC(=O)N1C=CN=C1,-6.91169204908,-11.1236,-6.89542558383241,-3.126588253698,-9.5765,-3.0134720923222287,3.785103795382,1.547088771019,3.8819534915101817,25305,2.3116920490800004,0.9380872659757545,0.1565946206667202,2.0734117463020003,0.0,0.0,6.177176812945889,-6.020582192279169,-6.177176812945889,4.29666511436626,0.11845619272666733,0.9519342949797563,22.377102,-0.91073453,0
gdb 25328,N=C1C=C(NC=N1)C=O,-6.220522844172,-10.0579,-6.23185278785185,-2.459909296208,-8.8597,-2.5511356564437446,3.760613547964,1.198276463907,3.6807171314081057,25328,1.6205228441719999,1.0153351445437857,0.1188141582921367,2.740090703792,0.0,0.0,6.937057508769061,-6.818243350476925,-6.937057508769061,1.3599712808420954,-1.1146737112102507,1.370806124927634,7.2507133,-5.2864795,0
gdb 25330,N=C1C=CNC(C=O)=N1,-6.046369973644,-9.9547,-6.061467998596244,-2.47623612782,-8.8977,-2.4495144915409677,3.5701338458240004,1.05701392965,3.6119535070552766,25330,1.4463699736440006,1.846235173618167,0.1928279735310101,2.72376387218,0.0,0.0,6.9326652010767535,-6.739837227545744,-6.9326652010767535,1.1073469220050782,-1.3579264323267566,0.8799072872027836,7.068501,-4.679468,0
gdb 25340,N=C1OC=CC(C=O)=C1,-6.307599279436,-10.9362,-6.26265435695095,-2.51705320685,-8.8492,-2.5226024477566376,3.790546072586,2.087006587205,3.7400519091943125,25340,1.7075992794360004,0.9216712016711172,0.11364899506349929,2.68294679315,0.0,0.0,6.83333827799983,-6.71968928293633,-6.83333827799983,1.8523013365590557,-0.1065518249308048,1.3809989568940118,12.241446,-5.0027504,0
gdb 25341,N=C1OC=CC(C=O)=N1,-6.753866010164,-11.0329,-6.744683841476258,-3.036790679832,-9.3915,-2.9819546414463223,3.71435419173,1.641463304534,3.7627292000299355,25341,2.153866010164,1.1773746219737515,0.18312050290981824,2.1632093201680003,0.0,0.0,6.5486098857554325,-6.365489382845614,-6.5486098857554325,3.568427786424282,-0.2069130103400494,0.9882628839180922,19.511223,-0.96853435,0
gdb 25382,N=C1NC(C=O)=CN=C1,-6.103513884286,-10.4591,-6.126113681042146,-2.718417463398,-8.9767,-2.719115711917451,3.385096420888,1.482412207821,3.406997969124695,25382,1.5035138842860005,3.203489817853336,0.3478038699899811,2.481582536602,0.0,0.0,6.988995970307522,-6.641192100317541,-6.988995970307522,1.589708428710378,-1.252424638608394,0.3217439708758478,8.466971,-3.5043912,0
gdb 25383,N=C1NC(C=O)=NC=C1,-6.253176507396,-10.5844,-6.259191382074569,-2.672158107164,-9.0299,-2.7116807497448696,3.581018400232,1.554476817507,3.547510632329699,25383,1.6531765073959999,1.7857137088976134,0.2131742172226608,2.5278418928360002,0.0,0.0,6.9716267395382925,-6.758452522315632,-6.9716267395382925,1.8124992020538253,-0.9468154770299171,0.9187212196215447,9.950224,-3.7387576,0
gdb 25384,N=C1NC(C=O)=NC=N1,-6.778356257582,-10.7077,-6.811144181809748,-3.107540283484,-9.5178,-3.1942433471683676,3.670815974098,1.189963789936,3.6169008346413807,25384,2.178356257582,1.351170627847177,0.21254100145497146,2.092459716516,0.0,0.0,6.548438845031451,-6.33589784357648,-6.548438845031451,3.7324139207946945,-0.8239477458562516,0.8817117194814065,20.212194,-1.7813553,0
gdb 25385,N=C1OC(C=O)=CC=C1,-6.342974081262,-10.8957,-6.244076213484335,-2.568754840288,-8.9747,-2.626515568223467,3.774219240974,1.921004095854,3.617560645260868,25385,1.7429740812619998,0.9717278234096287,0.12230358466106675,2.6312451597120003,0.0,0.0,6.861057508769061,-6.738753924107995,-6.861057508769061,1.9666169348226712,-0.3673064988558781,1.354170703270904,12.1974535,-4.2289233,0
gdb 25386,N=C1OC(C=O)=CC=N1,-6.835500168223999,-11.0469,-6.787897358766949,-3.110261422086,-9.5171,-3.1491266919281204,3.725238746138,1.529831087446,3.638770666838828,25386,2.235500168223999,1.1372491682491812,0.18358363041651957,2.0897385779140003,0.0,0.0,6.527030247746382,-6.343446617329863,-6.527030247746382,3.852066886266013,-0.40854812441305755,1.003090523328388,20.14938,-1.050286,0
gdb 25400,N=C1NC=CN=C1C=O,-6.059975666654,-10.2987,-6.035994822164019,-2.416371078576,-8.6704,-2.463313146691637,3.643604588078,1.628347438852,3.5726816754723822,25400,1.4599756666540002,1.4713783962236355,0.15512207724695498,2.783628921424,0.0,0.0,6.957607508769062,-6.802485431522107,-6.957607508769062,1.0585018213049402,-0.8818359876941506,1.0701344232325989,8.391995,-5.616845,0
gdb 25531,[NH2+]=CNC1=COC(=O)[N-]1,-4.201438001488,-9.3039,-4.412195676402582,-1.52383761712,-7.4052,-1.4239283804409046,2.677600384368,1.898698214263,2.988267295961677,25531,0.0,20.10485495300856,0.0,3.6761623828800003,0.0,0.0,7.493972893384445,-7.493972893384445,-7.493972893384445,-4.589859368179098,-1.4813761022228185,-1.056306099875388,-24.17841,0.67451686,1
gdb 25821,NC(=[NH2+])C1=NC=C([O-])N1,-5.053154383914,-9.3018,-4.637117368711841,-1.311588806164,-7.1395,-0.972369394692171,3.74156557775,2.162387155668,3.6647479740196705,25821,0.4531543839140005,1.0794050437001892,0.035321102253623206,3.888411193836,0.0,0.0,7.486681701799869,-7.451360599546246,-7.486681701799869,-3.6869773804693047,-0.4960120680190628,1.4109361038008592,-12.268386,-12.0870495,1
