smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,Approx Gap,Hardness (η),Chemical Potential (μ),Electrophilicity (ω),Gap Δ (Real - Approx)
gdb 126880,CCN=C1NN=CC=N1,-5.874938241718,-9.9428,-5.843751297351003,-2.103440139346,-8.2843,-2.070819516704228,3.771498102372,1.658508373608,3.7729317806467746,126880,0.34249599027744854,0.17124799513872427,-0.17124799513872427,0.08562399756936213,3.430435790369326
gdb 127194,CN1C(=N)NN=C1C=O,-5.747044727424,-10.256,-5.725038852754252,-2.024527119888,-8.434,-1.9293414265804525,3.722517607536,1.821955783851,3.795697426173799,127194,-0.11721805772328733,-0.05860902886164367,0.05860902886164367,-0.029304514430821833,3.9129154838970863
gdb 127324,CN1C=CC2=C1ON=N2,-5.382412154756,-10.838,-6.037761234543399,-1.80955717033,-7.3851,-0.58551309615356,3.572854984426,3.452856463436,5.452248138389839,127324,0.6375251260604977,0.31876256303024886,-0.31876256303024886,0.15938128151512443,4.814723012329342
gdb 127485,CN1N=C(N)C=NC1=N,-5.338873937124,-9.7194,-5.0980649271642795,-1.80955717033,-7.8815,-1.7082669555275194,3.529316766794,1.837949849935,3.38979797163676,127485,-0.2064264126590423,-0.10321320632952115,0.10321320632952115,-0.051606603164760574,3.5962243842958026
gdb 127492,CN1N=C(N)N=CC1=N,-5.230028393044,-9.6516,-5.028748411065329,-1.7687400913,-7.8449,-1.66903364730373,3.461288301744,1.806721587239,3.3597147637615987,127492,-0.2064264126590423,-0.10321320632952115,0.10321320632952115,-0.051606603164760574,3.566141176420641
gdb 127526,CN1N=C(O)N=CC1=N,-5.602824381517999,-10.0087,-5.535797847903248,-2.073507614724,-8.2291,-1.9414912373697366,3.529316766794,1.77962831065,3.5943066105335113,127526,-0.14098568842383227,-0.07049284421191614,0.07049284421191614,-0.03524642210595807,3.7352922989573436
gdb 127543,CN1N=C2ON=NC2=N1,-6.187869180948,-11.8757,-7.578967823348329,-2.59868736491,-8.7157,-2.059852328805822,3.589181816038,3.159948727385,5.519115494542507,127543,0.07611875967651094,0.03805937983825547,-0.03805937983825547,0.019029689919127735,5.442996734865996
gdb 127606,CN1N=CC([O-])=C1C[NH3+],-5.695343093986001,-9.8553,-5.250127325908454,-2.12248810956,-5.5636,0.809017512177463,3.575576123028,4.291679077318,6.059144838085917,127606,-0.43968377215918736,-0.21984188607959368,0.21984188607959368,-0.10992094303979684,6.498828610245105
gdb 127634,CN1N=CC2=C1ON=N2,-6.09535046848,-11.3165,-6.95732591077971,-2.310246673098,-7.9508,-1.127858168779324,3.785103795382,3.365701934062,5.829467742000386,127634,0.35011911866456924,0.17505955933228462,-0.17505955933228462,0.08752977966614231,5.479348623335817
gdb 127844,CN=C1C=CN=NC=C1,-6.315762695241999,-10.0629,-6.0767648584895655,-2.674879245766,-8.8355,-2.6526477038686305,3.640883449476,1.227420415134,3.424117154620935,127844,0.3291371578780408,0.1645685789390204,-0.1645685789390204,0.0822842894695102,3.0949799967428944
gdb 127879,CN=C1N=CN=NC=N1,-6.593318832645999,-10.1152,-6.254380227002446,-3.406865529704,-9.8602,-3.494178572883024,3.1837321643400003,0.254940791056,2.7602016541194216,127879,-0.25933151635885665,-0.12966575817942833,0.12966575817942833,-0.06483287908971416,3.019533170478278
gdb 127913,CN=C1NC(C=O)=NO1,-6.351137497068,-10.7528,-6.33512099871761,-2.590523949104,-9.1118,-2.507025397738177,3.760613547964,1.64107788412,3.8280956009794327,127913,0.052403909877437316,0.026201954938718658,-0.026201954938718658,0.013100977469359329,3.7756916911019953
gdb 127923,CN=C1NN=C(C)C=N1,-5.668131707966,-9.8741,-5.62275725689355,-1.94561410043,-8.1446,-1.9357005785501116,3.722517607536,1.729536475897,3.6870566783434384,127923,0.27847034441574764,0.13923517220787382,-0.13923517220787382,0.06961758610393691,3.408586333927691
gdb 127926,CN=C1NN=C(N)C=N1,-5.235470670248,-9.6354,-4.990435763157233,-1.866701080972,-7.9331,-1.7787495642838371,3.368769589276,1.702310502049,3.2116861988733962,127926,-0.1851104193724456,-0.0925552096862228,0.0925552096862228,-0.0462776048431114,3.396796618245842
gdb 127927,CN=C1NN=C(N)N=C1,-5.330710521317999,-9.5465,-4.979393929245797,-1.6789425174339998,-7.9208,-1.8096703193184558,3.651768003884,1.625725273143,3.169723609927341,127927,-0.1851104193724456,-0.0925552096862228,0.0925552096862228,-0.0462776048431114,3.3548340292997865
gdb 127930,CN=C1NN=C(N1)C=O,-5.695343093986001,-10.1568,-5.671400623830011,-2.08167103053,-8.4745,-1.9734373265509968,3.613672063456,1.68236753149,3.6979632972790144,127930,-0.09588979825697883,-0.04794489912848941,0.04794489912848941,-0.023972449564244706,3.7938530955359933
gdb 127933,CN=C1NN=C(O)N=C1,-5.717112202802,-9.827,-5.468716622927358,-2.008200288276,-8.3124,-2.0735511044499155,3.706190775924,1.514665383807,3.3951655184774427,127933,-0.11966855348779656,-0.05983427674389828,0.05983427674389828,-0.02991713837194914,3.514834071965239
gdb 128187,CNC1=CC(=N)ON=N1,-5.964735815584,-10.3476,-5.989181547759181,-2.209564544824,-8.4766,-1.9199637128887121,3.75517127076,1.870956784025,4.06921783487047,128187,0.1884083805074873,0.09420419025374364,-0.09420419025374364,0.04710209512687182,3.8808094543629825
gdb 128307,CNC1=NNC(=N)C=N1,-5.213701561432,-9.6981,-5.075726945422381,-1.793230338718,-7.8492,-1.5725324269087375,3.420471222714,1.848961949052,3.5031945185136433,128307,0.020586763721943596,0.010293381860971798,-0.010293381860971798,0.005146690930485899,3.4826077547916996
gdb 128308,CNC1=NNC(=N)N=C1,-5.308941412502,-9.8311,-5.178719440317982,-1.820441724738,-7.962,-1.698303371210734,3.485778549162,1.869100996462,3.480416069107248,128308,0.020586763721943596,0.010293381860971798,-0.010293381860971798,0.005146690930485899,3.459829305385304
gdb 128312,CNC1=NNC(=O)C=N1,-5.747044727424,-10.1798,-5.583917498900874,-1.983710040858,-8.2543,-1.9143354010989448,3.763334686566,1.925463137724,3.6695820978019293,128312,-0.013306383718930948,-0.006653191859465474,0.006653191859465474,-0.0033265959297327364,3.6828884815208602
gdb 128392,CNC=[NH+]C1=CC=N[N-]1,-4.830021018549999,-8.608,-4.5955374997044975,-1.30614652896,-7.0026,-1.0823236096698505,3.52387448959,1.605394450834,3.5132138900346472,128392,-0.723736982972113,-0.3618684914860565,0.3618684914860565,-0.18093424574302824,4.23695087300676
gdb 128394,CNC=[NH+]C1=CN=N[N-]1,-5.298056858094,-9.0181,-5.141481810660452,-1.629962022598,-7.3437,-1.4004480731461215,3.665373696894,1.674413745303,3.7410337375143308,128394,-1.0103749315951263,-0.5051874657975631,0.5051874657975631,-0.25259373289878156,4.751408669109457
gdb 128397,CNC=[NH+]C1=NC=N[N-]1,-5.066760076924,-9.238,-5.086667953082973,-1.420434350244,-7.3905,-1.3713631668401562,3.64632572668,1.847571862549,3.7153047862428163,128397,-1.0103749315951263,-0.5051874657975631,0.5051874657975631,-0.25259373289878156,4.725679717837942
gdb 128407,C[NH2+]CC1=C([O-])N=NO1,-6.617809080064,-10.7021,-6.215603443287556,-3.27897201541,-7.5808,-0.7192105471731238,3.338837064654,3.121244114283,5.496392896114432,128407,-0.5853900635992775,-0.29269503179963874,0.29269503179963874,-0.14634751589981937,6.081782959713709
gdb 128673,COC1=NNC(=N)C=N1,-5.733439034413999,-10.2351,-5.743773540515293,-2.019084842684,-8.2555,-1.8497064123298859,3.71435419173,1.979574009745,3.894067128185407,128673,0.03224861509124605,0.016124307545623023,-0.016124307545623023,0.008062153772811512,3.861818513094161
gdb 128675,COC1=NNC(=N)N=C1,-5.711669925598,-10.1702,-5.743013017025403,-2.005479149674,-8.3206,-1.9146372530612266,3.706190775924,1.84963624886,3.8283757639641762,128675,0.03224861509124605,0.016124307545623023,-0.016124307545623023,0.008062153772811512,3.7961271488729302
gdb 128978,N1C=CC2=CN=CC2=N1,-5.262682056268,-9.7594,-5.23975582980594,-1.828605140544,-7.9579,-1.7722015046862185,3.436798054326,1.801536191746,3.4675543251197216,128978,0.7345560464470113,0.36727802322350567,-0.36727802322350567,0.18363901161175286,2.73299827867271
gdb 128982,N1C=NC2=CN=CC2=N1,-5.711669925598,-10.1494,-5.683943343845473,-2.329294643312,-8.5331,-2.2829484283814625,3.379654143684,1.616230215162,3.4009949154640107,128982,0.4241304353615961,0.21206521768079806,-0.21206521768079806,0.10603260884039903,2.9768644801024147
gdb 128999,N1N=CC2=CN=CC2=N1,-5.864053687309999,-10.2401,-5.846800031876838,-2.228612515038,-8.3916,-2.1517886342627115,3.635441172272,1.848511939208,3.6950113976141266,128999,0.4241304353615961,0.21206521768079806,-0.21206521768079806,0.10603260884039903,3.2708809622525306
gdb 129006,N1N=CN=C2C=NC=C12,-5.776977252046,-10.3096,-5.788955027714352,-2.786445928448,-8.8542,-2.7330575643227895,2.990531323598,1.455401905257,3.0558974633915628,129006,0.4241304353615961,0.21206521768079806,-0.21206521768079806,0.10603260884039903,2.6317670280299668
gdb 129015,N1N=NC2=CN=CC2=N1,-6.31304155664,-10.3787,-6.29462192285827,-2.78916706705,-8.9853,-2.7198133823555573,3.52387448959,1.393425762178,3.574808540502713,129015,0.10933965690409708,0.05466982845204854,-0.05466982845204854,0.02733491422602427,3.4654688835986156
gdb 129018,N1N=NC=C2C=CC=C12,-5.600103242916,-10.045,-5.594514129766899,-1.967383209246,-8.0627,-1.8981235901279225,3.629998895068,1.982282739622,3.6963905396389762,129018,0.7345560464470113,0.36727802322350567,-0.36727802322350567,0.18363901161175286,2.961834493191965
gdb 129020,N1N=NC=C2C=NC=C12,-5.91847645935,-10.3117,-5.911604577050455,-2.5769182560940003,-8.6483,-2.4963422265252686,3.341558203256,1.663312571161,3.4152623505251865,129020,0.4241304353615962,0.2120652176807981,-0.2120652176807981,0.10603260884039906,2.9911319151635904
gdb 129053,N=C1C=CON=NC1=O,-7.276324621748,-11.0085,-6.961720640552724,-3.48305741056,-8.9912,-2.5718105838010223,3.793267211188,2.017274083044,4.389910056751702,129053,-0.30669434928063477,-0.15334717464031739,0.15334717464031739,-0.07667358732015869,4.696604406032337
gdb 129156,N=C1N=NON=CC1=O,-6.854548138438,-11.2001,-7.340058351037086,-3.161963055524,-9.2267,-2.7371117542007704,3.689863944312,1.973476810277,4.602946596836315,129156,-0.6243443391383809,-0.31217216956919047,0.31217216956919047,-0.15608608478459524,5.227290935974696
gdb 129170,N=C1NC2=C(N1)N=NO2,-5.83684230129,-10.3341,-5.4202088006856695,-2.296640980088,-7.5535,-0.7166161278782924,3.540201321202,2.780601778429,4.703592672807377,129170,-0.10245682555307592,-0.05122841277653796,0.05122841277653796,-0.02561420638826898,4.806049498360453
gdb 129175,N=C1NC2=C(O1)N=NO2,-6.386512298894,-11.1447,-6.10230175475526,-2.704811770388,-8.0643,-1.0399702616003383,3.681700528506,3.08038976246,5.062331493154922,129175,0.06317659025654335,0.03158829512827167,-0.03158829512827167,0.015794147564135837,4.999154902898378
gdb 129177,N=C1NC2=C(ON=N2)O1,-6.239570814386,-11.0776,-6.0593013667495175,-2.691206077378,-8.1473,-1.1193290918877752,3.548364737008,2.930242520405,4.939972274861742,129177,0.06317659025654335,0.03158829512827167,-0.03158829512827167,0.015794147564135837,4.876795684605199
gdb 129188,N=C1NN=C(C=N1)C#C,-6.17698462654,-10.1386,-6.225331290210454,-2.40820766277,-8.4546,-2.333865274242838,3.76877696377,1.683966587213,3.8914660159676155,129188,-0.14579724143340236,-0.07289862071670118,0.07289862071670118,-0.03644931035835059,4.037263257401018
gdb 129200,N=C1NN=CC(=N1)C#C,-6.23140739858,-10.0766,-6.27914139990629,-2.549706870074,-8.4936,-2.4705707142081197,3.681700528506,1.582931414236,3.8085706856981707,129200,-0.14579724143340247,-0.07289862071670124,0.07289862071670124,-0.03644931035835062,3.9543679271315733
gdb 129201,N=C1NN=CC(=N1)C#N,-6.811009920806001,-10.5413,-6.856309779839618,-3.240876074982,-9.235,-3.1505838343925783,3.572854984426,1.306266963515,3.70572594544704,129201,-0.18788312717912525,-0.09394156358956263,0.09394156358956263,-0.046970781794781306,3.893609072626165
gdb 129204,N=C1NN=CC(C=O)=C1,-6.239570814386,-10.4577,-6.213702876624482,-2.563312563084,-8.8202,-2.5600221248974138,3.676258251302,1.637566598212,3.653680751727068,129204,0.10243736266676162,0.05121868133338081,-0.05121868133338081,0.025609340666690406,3.5512433890603066
gdb 129205,N=C1NN=CC(C=O)=N1,-6.511684674586,-10.4304,-6.602568441966753,-3.227270381972,-9.407,-3.0759250254311743,3.284414292614,1.023400934411,3.5266434165355784,129205,-0.2138860386256231,-0.10694301931281155,0.10694301931281155,-0.05347150965640578,3.7405294551612016
gdb 129208,N=C1NN=CC=C1C=O,-6.225965121376,-10.4383,-6.224863005924629,-2.636783305338,-8.8029,-2.6289671866264035,3.589181816038,1.635387374315,3.5958958192982253,129208,0.10243736266676162,0.05121868133338081,-0.05121868133338081,0.025609340666690406,3.4934584566314637
gdb 129214,N=C1NN=CN=C1C#C,-6.212359428366,-10.1736,-6.179595107531478,-2.443582464596,-8.4283,-2.404673801561606,3.766055825168,1.745237237597,3.774921305969872,129214,-0.14579724143340247,-0.07289862071670124,0.07289862071670124,-0.03644931035835062,3.9207185474032746
gdb 129215,N=C1NN=CN=C1C#N,-6.859990415642,-10.623,-6.822742029551072,-3.145636223912,-9.2079,-3.105664947284533,3.71435419173,1.415042314069,3.7170770822665387,129215,-0.18788312717912525,-0.09394156358956263,0.09394156358956263,-0.046970781794781306,3.904960209445664
gdb 129216,N=C1NN=CN=C1C=O,-6.628693634472,-10.4527,-6.634019301280673,-3.083050036066,-9.3457,-3.1043858094960988,3.545643598406,1.107030068806,3.529633491784574,129216,-0.2138860386256231,-0.10694301931281155,0.10694301931281155,-0.05347150965640578,3.743519530410197
gdb 129243,N=C1OC2=C(O1)N=NO2,-6.813731059408,-12.0111,-6.792002826597116,-3.112982560688,-8.6692,-1.413710821967985,3.70074849872,3.341946159961,5.378292004629131,129243,0.21049368662165277,0.10524684331082639,-0.10524684331082639,0.05262342165541319,5.1677983180074785
gdb 129291,N=C1ON=CC(C=O)=N1,-7.458640908082,-11.0211,-7.4964071876278195,-3.76877696377,-10.0889,-3.6323148734834505,3.689863944312,0.932161513376,3.864092314144369,129291,-0.06617394016913686,-0.03308697008456843,0.03308697008456843,-0.016543485042284214,3.930266254313506
gdb 129305,N=C1ON=CN=C1C=O,-7.328026255185999,-10.9617,-7.187928778433522,-3.629998895068,-10.0194,-3.6188860076126823,3.698027360118,0.942286717723,3.56904277082084,129305,-0.06617394016913675,-0.03308697008456837,0.03308697008456837,-0.016543485042284187,3.635216710989977
gdb 129336,N=C1[N-]N=C(NC=[NH2+])O1,-4.215043694498,-9.1379,-4.189500594145249,-1.980988902256,-7.744,-1.6138033310609223,2.234054792242,1.393849752325,2.5756972630843267,129336,-1.1961404057336902,-0.5980702028668451,0.5980702028668451,-0.29903510143342255,3.7718376688180166
gdb 129337,N=C1[N-]C(NC=[NH2+])=NO1,-4.127967259234,-9.2773,-4.31707264471797,-2.24493934665,-7.9232,-2.0228592695784484,1.883027912584,1.354074245,2.2942133751395217,129337,-1.1961404057336902,-0.5980702028668451,0.5980702028668451,-0.29903510143342255,3.490353780873212
gdb 129387,NC(=[NH2+])C1=N[N-]C(=N)O1,-5.379691016153999,-9.6561,-4.908830727735294,-1.91840271441,-7.75,-1.4513760811049727,3.461288301744,1.90613430694,3.4574546466303215,129387,-1.5777793318734192,-0.7888896659367096,0.7888896659367096,-0.3944448329683548,5.035233978503741
gdb 129393,NC(=[NH2+])C1=NOC(=N)[N-]1,-4.511647802116,-9.2702,-4.3485030405832585,-1.95921979344,-7.915,-1.9689691837575345,2.552428008676,1.355150995789,2.379533856825724,129393,-1.5777793318734192,-0.7888896659367096,0.7888896659367096,-0.3944448329683548,3.9573131886991435
gdb 129401,NC(=[NH2+])N1C=C([O-])C=N1,-4.34021607019,-8.6655,-3.9541431202103117,-1.2979831131539998,-7.133,-0.9706297248321759,3.044954095638,1.532455804799,2.983513395378136,129401,-1.4185629537156954,-0.7092814768578477,0.7092814768578477,-0.3546407384289238,4.402076349093831
gdb 129643,NC1=C(N)C(=N)N=NO1,-5.396017847766,-9.8447,-5.355426965736484,-1.978267763654,-8.1423,-1.5135209482145209,3.420471222714,1.702330691607,3.8419060175219633,129643,-0.4428256994436227,-0.22141284972181136,0.22141284972181136,-0.11070642486090569,4.284731716965586
gdb 129736,NC1=C(O)ON=NC1=N,-4.6531470094200005,-10.2972,-5.684948855011515,-2.519774345452,-8.4605,-1.8131571704793235,2.133372663968,1.836661809607,3.871791684532192,129736,-0.3776615208832864,-0.1888307604416432,0.1888307604416432,-0.0944153802208216,4.249453205415478
gdb 129860,NC1=CC2=C(N1)ON=N2,-4.957914532844,-9.8674,-5.111486003056022,-1.559212418946,-7.0949,-0.25181745097986946,3.398702113898,2.772488961058,4.859668552076153,129860,0.3279242467730883,0.16396212338654415,-0.16396212338654415,0.08198106169327207,4.531744305303064
gdb 129868,NC1=CC2=C(ON=N2)O1,-5.227307254442,-10.3603,-5.469818979689151,-1.872143358176,-7.6188,-0.5955284480196295,3.357885034868,2.741443963318,4.874290531669522,129868,0.4744011463912983,0.23720057319564916,-0.23720057319564916,0.11860028659782458,4.3998893852782235
gdb 129915,NC1=CNC2=C1N=NO2,-5.055875522516,-9.8067,-5.294496212822285,-1.798672615922,-7.178,-0.42519682473067816,3.257202906594,2.628679340167,4.869299388091607,129915,0.3279242467730884,0.1639621233865442,-0.1639621233865442,0.0819810616932721,4.541375141318518
gdb 129940,NC1=COC2=C1N=NO2,-5.600103242916,-10.4042,-5.821868244572505,-2.195958851814,-7.7395,-0.8174386710886737,3.404144391102,2.664735269754,5.004429573483831,129940,0.4744011463912983,0.23720057319564916,-0.23720057319564916,0.11860028659782458,4.530028427092533
gdb 129994,NC1=[NH+]C2=C(C1)C=N[N-]2,-4.764713692102,-8.6694,-4.644357267022829,-1.235396925308,-7.0169,-1.2135847290119843,3.529316766794,1.652504738043,3.430772538010845,129994,-0.865334099437498,-0.432667049718749,0.432667049718749,-0.2163335248593745,4.296106637448343
gdb 129996,NC1=[NH+]C2=C(C1)N=N[N-]2,-5.172884482402,-9.1391,-5.077533207616384,-1.575539250558,-7.367,-1.5574482108627752,3.597345231844,1.772068471474,3.520084996753609,129996,-1.15213598850353,-0.576067994251765,0.576067994251765,-0.2880339971258825,4.672220985257139
gdb 129999,NC1=NC2=C(C1)ON=N2,-5.406902402174,-10.4393,-5.651751319943268,-1.684384794638,-7.4188,-0.9070977395938278,3.725238746138,3.020497233669,4.744653580349441,129999,0.1875634431860812,0.0937817215930406,-0.0937817215930406,0.0468908607965203,4.557090137163359
gdb 130009,NC1=NC2=C(ON=N2)O1,-5.804188638066,-10.9813,-5.933819541760973,-2.166026327192,-7.8948,-0.7655883050688101,3.638162310874,3.086452447869,5.168231236692162,130009,0.1589059916225301,0.07945299581126505,-0.07945299581126505,0.03972649790563253,5.009325245069633
gdb 130182,NC1=NNC2=C1N=NO2,-5.790582945055999,-10.4659,-6.048916918734622,-2.269429594068,-7.5702,-0.8220311214583993,3.52387448959,2.895702910467,5.226885797276223,130182,0.012001174269883674,0.006000587134941837,-0.006000587134941837,0.0030002935674709186,5.2148846230063395
gdb 130355,NC=[NH+]C1=C([O-])C=NN1,-4.274908743742,-8.6145,-3.766700185515717,-1.3224733605719998,-6.9396,-0.8767262508486399,2.95243538317,1.674949898403,2.8899739346670774,130355,-1.2689012429166076,-0.6344506214583038,0.6344506214583038,-0.3172253107291519,4.158875177583685
gdb 130356,NC=[NH+]C1=C(O)N=N[N-]1,-4.985125918864,-9.2622,-4.894650757698851,-1.4884628152939998,-7.345,-1.3713755965241183,3.49666310357,1.917239036773,3.523275161174732,130356,-1.4443111214549513,-0.7221555607274757,0.7221555607274757,-0.36107778036373783,4.967586282629684
gdb 130357,NC=[NH+]C1=C([O-])ON=C1,-4.851790127366,-9.5646,-4.60533928383634,-1.46941484508,-7.2837,-1.3340579125447285,3.379654143684,2.280866998839,3.271281371291612,130357,-1.1159794284292717,-0.5579897142146358,0.5579897142146358,-0.2789948571073179,4.387260799720884
gdb 130358,NC=[NH+]C1=C([O-])ON=N1,-5.11574057176,-9.9492,-4.951230361083863,-1.71431731926,-7.5607,-1.3838939661448337,3.4014232525,2.388505792584,3.567336394939029,130358,-1.425451282836926,-0.712725641418463,0.712725641418463,-0.3563628207092314,4.992787677775955
gdb 130366,NC=[NH+]C1=NC(O)=N[N-]1,-4.664031563828,-9.3976,-4.5968371154158945,-1.5864238049659998,-7.4966,-1.5309367602426636,3.077607758862,1.901072060655,3.065900355173231,130366,-1.4443111214549513,-0.7221555607274757,0.7221555607274757,-0.36107778036373783,4.510211476628182
gdb 130370,NC=[NH+]C1=N[N-]C(=N)O1,-4.215043694498,-9.1216,-3.973557833735176,-1.980988902256,-7.7894,-1.7941661402535485,2.234054792242,1.332178082487,2.1793916934816275,130370,-1.4583708093029821,-0.7291854046514911,0.7291854046514911,-0.36459270232574553,3.63776250278461
gdb 130374,NC=[NH+]C1=NNC=C1[O-],-3.806872904198,-8.5075,-3.579802420087039,-1.2245123709,-7.0011,-1.1341180368623793,2.582360533298,1.506356178914,2.4456843832246595,130374,-1.2689012429166076,-0.6344506214583038,0.6344506214583038,-0.3172253107291519,3.7145856261412673
gdb 130377,NC=[NH+]C1=NOC(=N)[N-]1,-4.127967259234,-9.1687,-3.9397540942454112,-2.24493934665,-8.0168,-2.2976926442854966,1.883027912584,1.151825410196,1.6420614499599147,130377,-1.4583708093029821,-0.7291854046514911,0.7291854046514911,-0.36459270232574553,3.100432259262897
gdb 130382,NC=[NH+]C1=NOC([O-])=C1,-4.283072159548,-9.1051,-4.0150984303089405,-2.06806533752,-7.8543,-2.167435596204617,2.215006822028,1.250828951365,1.8476628341043235,130382,-1.1159794284292721,-0.5579897142146361,0.5579897142146361,-0.27899485710731803,2.963642262533596
gdb 130383,NC=[NH+]C1=NOC=C1[O-],-4.250418496324,-9.0213,-3.9894987112424216,-1.798672615922,-7.6262,-1.8286582171584715,2.451745880402,1.395170025233,2.16084049408395,130383,-1.1159794284292721,-0.5579897142146361,0.5579897142146361,-0.27899485710731803,3.276819922513222
gdb 130386,[NH3+]CC#CC1=CN=N[N-]1,-6.914413187681999,-10.2237,-6.419892702954682,-3.453124885938,-6.9031,-0.7602980573275011,3.461288301744,3.3206457155,5.65959464562718,130386,-0.6835801247160516,-0.3417900623580258,0.3417900623580258,-0.1708950311790129,6.343174770343232
gdb 130387,[NH3+]CC#CC1=NC=N[N-]1,-6.83005789102,-8.5265,-4.709393883294342,-3.423192361316,-5.6378,-1.5047784253419092,3.404144391102,2.888752391591,3.204615457952433,130387,-0.6835801247160516,-0.3417900623580258,0.3417900623580258,-0.1708950311790129,3.8881955826684846
gdb 130404,NC1=NOC(C[NH3+])=C1[O-],-6.223243982773999,-10.108,-5.547535582236316,-2.465351573412,-6.0686,0.48611283527063337,3.757892409362,4.039369422952,6.033648417506949,130404,-0.6085707199213578,-0.3042853599606789,0.3042853599606789,-0.15214267998033945,6.642219137428307
gdb 130482,O1C=CC2=CC=CC2=N1,-5.53751705507,-10.0938,-5.518334955726047,-1.970104347848,-8.1743,-1.9201449698482713,3.567412707222,1.919523499646,3.5981899858777755,130482,1.1536552232213086,0.5768276116106543,-0.5768276116106543,0.28841380580532716,2.444534762656467
gdb 130484,O1C=CC2=CN=CC2=N1,-5.923918736554,-10.4693,-5.885437886016881,-2.538822315666,-8.7861,-2.499321303855193,3.385096420888,1.68319124037,3.3861165821616876,130484,0.8489542074965375,0.42447710374826875,-0.42447710374826875,0.21223855187413437,2.53716237466515
gdb 130487,O1C=NC2=CC=CC2=N1,-5.981062647196,-10.5187,-5.959850042549216,-2.348342613526,-8.6763,-2.3140414636850366,3.63272003367,1.842315595849,3.6458085788641794,130487,0.8489542074965375,0.42447710374826875,-0.42447710374826875,0.21223855187413437,2.796854371367642
gdb 130489,O1C=NC2=CN=CC2=N1,-6.427329377924,-10.8243,-6.383066281463966,-2.960598798976,-9.3377,-2.9338459233628136,3.4667305789480003,1.486601413845,3.4492203581011527,130489,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,2.9090848971683223
gdb 130506,O1N=CC2=CC=CC2=N1,-6.310320418038,-10.8035,-6.2715722510131835,-2.508889791044,-8.7554,-2.4272822076468614,3.798709488392,2.048148033662,3.844290043366322,130506,0.8489542074965375,0.42447710374826875,-0.42447710374826875,0.21223855187413437,2.995335835869785
gdb 130508,O1N=CC2=CN=CC2=N1,-6.723933485541999,-10.9671,-6.6664950544747255,-3.039511818434,-9.334,-2.9741392802144344,3.681700528506,1.633025143542,3.692355774260291,130508,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,3.1522203133274607
gdb 130511,O1N=CC=C2C=CC=C12,-5.594660965712,-10.1551,-5.601152111430447,-2.342900336322,-8.4345,-2.3133771047133944,3.25176062939,1.720634362323,3.2877750067170526,130511,1.153655223221309,0.5768276116106545,-0.5768276116106545,0.2884138058053273,2.1341197834957435
gdb 130512,O1N=CC=C2C=CN=C12,-6.40828140771,-10.6741,-6.373734251035571,-2.696648354582,-8.8288,-2.65650428713106,3.711633053128,1.845326639553,3.717229963904511,130512,0.8489542074965375,0.42447710374826875,-0.42447710374826875,0.21223855187413437,2.8682757564079733
gdb 130513,O1N=CC=C2C=NC=C12,-5.937524429564,-10.5013,-5.931823345521156,-2.944271967364,-9.0357,-2.9162284714873086,2.9932524622,1.46554953281,3.0155948740338476,130513,0.8489542074965375,0.42447710374826875,-0.42447710374826875,0.21223855187413437,2.16664066653731
gdb 130516,O1N=CN=C2C=CC=C12,-6.038206557838,-10.6476,-6.056057793258078,-2.89801261113,-9.1027,-2.8967026549460826,3.140193946708,1.544911151063,3.1593551383119953,130516,0.8489542074965374,0.4244771037482687,-0.4244771037482687,0.21223855187413435,2.310400930815458
gdb 130517,O1N=CN=C2C=CN=C12,-6.933461157896001,-10.6693,-6.899184436430444,-3.298019985624,-9.533,-3.2816070366972716,3.635441172272,1.136330777246,3.617577399733172,130517,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,3.077441938800342
gdb 130518,O1N=CN=C2C=NC=C12,-6.427329377924,-10.94,-6.419768723146985,-3.532037905396,-9.7562,-3.5522784339228086,2.895291472528,1.183836059786,2.8674902892241767,130518,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,2.3273548282913463
gdb 130519,O1N=CN=C2N=CC=C12,-6.949787989508001,-10.7954,-6.992448750320146,-3.246318352186,-9.5209,-3.2228124994019107,3.70074849872,1.274465156906,3.7696362509182353,130519,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,3.229500789985405
gdb 130534,O1N=NC=C2C=CC=C12,-5.828678885484,-10.6148,-6.001749732427402,-2.819099591672,-8.9504,-2.7379326631748313,3.009579293812,1.664449449259,3.2638170692525703,130534,0.8489542074965375,0.42447710374826875,-0.42447710374826875,0.21223855187413437,2.414862861756033
gdb 130535,O1N=NC=C2C=CN=C12,-6.821894475213999,-11.0549,-6.750555285831656,-3.472172856152,-9.3743,-3.1027203213036114,3.349721619062,1.680624847964,3.647834964528045,130535,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,3.1076995035952146
