smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PC1,PC2,PC3,Cluster,PCA1,PCA2,PCA3,tSNE1,tSNE2,UMAP1,UMAP2,Subcluster
gdb 22213,NC(=[NH2+])C(CC=O)=N[O-],-4.979683641659999,-9.0948,-4.72163787644924,-1.2299546481039998,-7.6217,-1.1348940900956832,3.749728993556,1.473118218805,3.5867437863535567,22213,0.3796836416599996,1.0515057967566983,0.028829504405370892,3.970045351896,0.0,0.0,7.6621543925080955,-7.633324888102725,-7.6621543925080955,-1.756320983301121,-0.37342407526325455,0.15348864825537853,1,0.39195238304401814,-1.0316707705029957,-0.6357944553301251,-20.009542,-1.3024738,5.7341223,-3.2396696,
gdb 22229,C[NH2+]CC(=O)C(C)=N[O-],-5.023221859292,-9.3857,-4.939629247738727,-1.545606725936,-8.4795,-1.6623010294017528,3.477615133356,0.906159708197,3.2773282183369745,22229,0.4232218592919999,2.4408832904343596,0.0745965468983578,3.654393274064,0.0,0.0,7.740593558909133,-7.665997012010775,-7.740593558909133,-1.7853833646814579,-0.2708610971148388,0.2504455916516351,1,0.4276158141561157,-0.9033239588464651,-0.6025106495417675,-21.230682,-0.26484478,5.5901403,-3.4857237,
gdb 22230,C[NH2+]CC(=N[O-])C(C)=O,-5.039548690904,-10.2676,-6.436819989586913,-1.74152870528,-8.1208,-1.424788348356564,3.300741124226,2.146848569217,5.012031641230349,22230,0.4395486909039999,4.078556614056496,0.12945448614524654,3.4584712947200003,0.0,0.0,7.746584328139902,-7.617129841994656,-7.746584328139902,-1.7309657562561465,-0.12922923960037364,0.28518552379092965,1,0.5002154987895053,-0.7728905732442478,-0.5924362799155907,-14.833868,-7.7074475,6.3370876,-1.112378,
gdb 22438,C[NH+]=C(N)C(C=O)=N[O-],-4.767434830704,-9.2571,-4.905915765405211,-1.281656281542,-8.0457,-1.324392083969304,3.485778549162,1.211461808574,3.5815236814359066,22438,0.16743483070400061,2.3821859868776296,0.028802162219492798,3.918343718458,0.0,0.0,7.691657351087977,-7.662855188868484,-7.691657351087977,-1.9440428665254834,-0.2555696082085678,0.05931012578426658,1,0.6275687942324721,-1.1543278111260495,-0.7618944105715969,-20.57895,-0.57425594,5.6114035,-3.4721968,
gdb 22441,CNC(=[NH2+])C(C=O)=N[O-],-4.767434830704,-9.2569,-4.905694036854631,-1.281656281542,-8.0456,-1.3242430519438777,3.485778549162,1.211380586294,3.581450984910753,22441,0.16743483070400061,2.3821859868776296,0.028802162219492798,3.918343718458,0.0,0.0,7.671491670614604,-7.642689508395112,-7.671491670614604,-1.9182722030850208,-0.25380736819402,0.04368082384462504,1,0.6275687942324721,-1.1543278111260495,-0.7618944105715969,-20.581367,-0.58126324,5.6582165,-3.4008255,
gdb 22482,NC=[NH+]CC(CO)=N[O-],-4.106198150418,-10.3653,-5.574981437260904,-1.923844991614,-6.887,-0.0607044156824055,2.179632020202,3.478342915263,5.514277021578499,22482,0.0,56.63826938455213,0.0,3.2761550083860005,0.0,0.0,5.508221337396509,-5.508221337396509,-5.508221337396509,0.25205346954424573,1.9549849162082937,-3.133735517060253,4,2.8999746872078074,-0.7373437027540403,0.9626560538724069,-6.995414,-4.6469855,7.1023936,0.80570024,
gdb 22543,C[NH2+]C(C#C)C(C)=N[O-],-5.9157553207480005,-10.1428,-5.4690286744690155,-2.786445928448,-6.6216,-0.09833966093833359,3.1293093923,3.521246684949,5.370689013530682,22543,1.3157553207480006,6.538850835215799,0.6212697161177491,2.4135540715520003,0.0,0.0,7.388275910619087,-6.767006194501338,-7.388275910619087,-0.1373359682644049,0.47911530479021336,0.8770883216514851,3,0.03934781853945685,0.7365136648611713,-0.32614808065472334,-14.075756,-10.973083,6.5214763,-0.84630424,
gdb 22652,ON=C1CNC(C=O)=C1,-5.556565025284,-9.9588,-5.332334824263431,-2.206843406222,-8.4275,-2.2009596353606415,3.352442757664,1.531301480381,3.1313751889027897,22652,0.9565650252839999,3.5199560053788255,0.24313940655996022,2.993156593778,0.0,0.0,7.114806803014442,-6.871667396454482,-7.114806803014442,-0.44584290500658774,-0.08787269380014083,0.14811292358501563,1,0.07786119836366867,-0.2333222634609908,-0.3155451330029559,-25.096106,-11.463544,3.8281999,-1.6619323,
gdb 22876,CN1C=CC(=NO)C1=N,-5.36064304594,-9.9696,-5.256840922427085,-1.57826038916,-7.9757,-1.5096418549570385,3.779661518178,1.99389554545,3.7471990674700466,22876,0.76064304594,0.9547715013561054,0.0524425698968976,3.62173961084,0.0,0.0,7.331188625442142,-7.278746055545244,-7.331188625442142,-1.0552146531550783,-0.43843225959395776,0.07624408746031636,1,0.06891715795913969,-0.7430705551096711,-0.357248907306911,-22.161732,-5.5552964,5.2303576,-2.29717,
gdb 22971,[O-]N=C(C#N)C1CC[NH2+]1,-6.35385863567,-10.6569,-6.41952572382934,-2.8816857795179995,-8.3003,-1.730500670640104,3.472172856152,2.35664572634,4.689025053189235,22971,1.75385863567,2.480737490459066,0.3141803467309476,2.3183142204820006,0.0,0.0,4.778029349563091,-4.463849002832144,-4.778029349563091,3.1551227577029386,-0.07695264707999548,-1.240180952430577,0,-0.6224883813168687,0.40212980573796425,0.21623468750754848,19.05684,6.5088906,11.683615,13.505428,0.0
gdb 22973,[O-]N=C(C=O)C1CC[NH2+]1,-5.839563439892,-10.5343,-6.426236016744608,-2.82998414608,-8.7658,-2.060283347578394,3.00685815521,1.768551016774,4.365952669166214,22973,1.2395634398920004,9.020572227336654,0.807432945599885,2.37001585392,0.0,0.0,6.612367595288662,-5.804934649688777,-6.612367595288662,1.0042784397124713,0.959569840260117,0.4060325226574471,3,0.2779856186613959,1.0615225296357986,-0.5016499653519834,21.904541,-0.4863037,9.692059,14.059769,
gdb 22979,OCC(=N[O-])C1CC[NH2+]1,-6.010995171818,-10.1432,-5.324441367123677,-2.77556137404,-6.7939,0.016546040505504598,3.232712659176,3.349284413701,5.340987407629182,22979,1.4109951718180003,4.933576382617476,0.5026793018568222,2.42443862596,0.0,0.0,7.447135506348018,-6.944456204491196,-7.447135506348018,-0.2773632002964253,0.19453566384099794,0.8585141129626562,0,-0.15393229985547005,0.5593170395059895,-0.17754674363820983,-14.062194,-10.8708315,6.586913,-0.8147114,2.0
gdb 23066,CC(=N[O-])C12C[NH+]1CC2,-5.53751705507,-10.159,-5.356689492129433,-2.223170237834,-6.8777,-0.2296942990475523,3.314346817236,3.281330938182,5.12699519308188,23066,0.9375170550700005,3.924360271690116,0.2656755979230762,2.976829762166,0.0,0.0,7.7982142532386804,-7.532538655315604,-7.7982142532386804,-1.308331706780872,-0.09049453974468932,0.6870481971038783,1,0.11932769735783808,-0.19920104736123723,-0.34120029018210707,-14.161536,-9.640163,6.5215406,-1.0419575,
gdb 23140,[O-]N=C(CC#C)C1C[NH2+]1,-5.885822796126,-10.2687,-5.530873792016127,-2.663994691358,-6.9072,-0.3795279652148097,3.219106966166,3.361525824823,5.151345826801317,23140,1.285822796126,5.122552007677911,0.4756320555600128,2.5360053086420002,0.0,0.0,6.807682738252373,-6.33205068269236,-6.807682738252373,0.4242770042317578,0.25651564380043695,0.2767334343327739,0,-0.04936707490713505,0.43014762058824746,-0.24327845562043346,-14.243646,-11.272002,6.3931866,-0.91746855,2.0
gdb 23152,COCC(=N[O-])C1C[NH2+]1,-5.855890271504,-10.4132,-5.495580371954507,-2.609571919318,-7.0659,-0.3826469590221009,3.246318352186,3.347305690803,5.1129334129324056,23152,1.2558902715040003,4.750819011320506,0.4308477220720745,2.5904280806820004,0.0,0.0,6.975819099988798,-6.544971377916724,-6.975819099988798,0.13984969288069554,0.16708538935287578,0.351088449210367,0,-0.05624534012177162,0.32325910703015276,-0.23234364907627736,-14.23767,-11.170552,6.453798,-0.9552649,2.0
gdb 23364,NC(=[NH2+])C(=N[O-])C1CN1,-4.919818592415999,-10.0309,-6.2991376468213005,-1.33335791498,-7.2095,-0.6893035481957052,3.586460677436,2.821403256804,5.609834098625595,23364,0.31981859241599936,1.7561342559801583,0.040556927013400315,3.8666420850200005,0.0,0.0,7.54862426308271,-7.508067336069309,-7.54862426308271,-1.642381539337454,-0.2987318968062044,0.038106095620284955,1,0.4761236420118659,-1.0408394781479102,-0.6727281279803252,-14.272778,-7.641318,6.387885,-1.1763629,
gdb 23509,ON=C1C=C2NC3C2C13,-5.695343093986001,-9.7787,-5.346229231221602,-2.008200288276,-8.1779,-2.115195496957026,3.68714280571,1.600792754909,3.231033734264576,23509,1.0953430939860007,1.2834220449430387,0.10151337999697824,3.1917997117240002,0.0,0.0,6.128779770987926,-6.027266390990947,-6.128779770987926,0.7558930145110128,-0.3556495628811873,-0.6747657382574236,1,-0.18716558067888073,-0.4322078604109072,-0.12867598593285778,-21.97628,-12.4576235,4.316283,-1.3592268,
gdb 23615,[O-]N=C(C1C[NH2+]1)C1CO1,-5.929361013758,-10.4609,-6.336376976190822,-2.655831275552,-6.8161,-0.00710080781283755,3.273529738206,3.644733118688,6.329276168377985,23615,1.3293610137580003,4.403268738591427,0.42268978173016586,2.5441687244480002,0.0,0.0,7.101850098524495,-6.679160316794329,-7.101850098524495,0.020104524097595534,0.10562033806640256,0.47653412285453217,0,-0.13663765730412178,0.35167124940733646,-0.1762054928560244,-13.70835,-11.102876,6.495885,-0.8524204,2.0
gdb 23724,FC1=CNC(=N)C=N1,-5.613708935926,-10.4952,-5.6124868492305096,-1.814999447534,-8.0529,-1.6761188702858987,3.798709488392,2.44235135462,3.936367978944611,23724,1.0137089359259999,0.8975414792253555,0.06570091566557995,3.385000552466,0.0,0.0,6.715694415005852,-6.649993499340272,-6.715694415005852,-0.0868089152314782,-0.45063096505797373,-0.2848088572296949,1,-0.1463716452513976,-0.5558157215009426,-0.1693992433302371,-21.95514,-10.713138,4.3265433,-1.3533503,
gdb 23840,FC1=NNC(=N)C=N1,-6.269503339008,-10.6802,-6.300896294881275,-2.484399543626,-8.833,-2.311581903964501,3.785103795382,1.84729506116,3.989314390916774,23840,1.6695033390079999,0.9380872659757545,0.11309259041567654,2.715600456374,0.0,0.0,6.333877789878131,-6.220785199462455,-6.333877789878131,0.8862161677534339,-0.5605987176407418,-0.2693660078041413,0,-0.6915705344346141,-0.0442095801329122,0.3099125978683842,3.3938844,-30.71228,-5.4815965,10.0855875,1.0
gdb 23841,FC1=NNC(=N)N=C1,-6.266782200406,-10.5756,-6.314140947696898,-2.47623612782,-8.8901,-2.3729356113898974,3.790546072586,1.685432372089,3.9412053363070005,23841,1.6667822004060004,0.9216712016711172,0.11093242094154308,2.72376387218,0.0,0.0,6.255943041867521,-6.145010620925978,-6.255943041867521,0.9816087690702762,-0.5569085310792857,-0.3330045741961381,0,-0.6907403411968903,-0.050172463414915006,0.3094620856489828,3.3760893,-30.494911,-5.3403406,10.172126,1.0
gdb 24471,N1C=NC2=CN=CC2=C1,-5.26540319487,-9.7885,-5.246520525649726,-1.52383761712,-7.6484,-1.498544805795274,3.74156557775,2.140093537217,3.747975719854452,24471,0.6654031948700003,1.0794050437001892,0.05186482823556044,3.6761623828800003,0.0,0.0,6.618745866357418,-6.566881038121858,-6.618745866357418,-0.20881378241899246,-0.34052633263288995,-0.5169321171907064,1,0.15578336198894938,-0.804204191182863,-0.4291571090141708,-20.583092,-9.037833,4.9702644,-1.5777751,
gdb 24525,N1C=CC=C2C=NC=C12,-4.963356810048,-9.4375,-4.948431441900595,-1.567375834752,-7.5672,-1.54166130136433,3.395980975296,1.870327634981,3.4067701405362643,24525,0.3633568100480005,3.1038252114526883,0.08143932769162933,3.632624165248,0.0,0.0,7.012641994543562,-6.931202666851933,-7.012641994543562,-0.8916862590129571,-0.15176482457305382,-0.3459435398609061,1,0.5081746306134908,-0.9220590071021122,-0.6356601277569884,-20.18449,-6.3426757,5.366538,-2.1946447,
gdb 24528,N1C=CN=C2C=CC=C12,-5.053154383914,-9.5133,-5.041065151139844,-1.5809815277619998,-7.6069,-1.5644554305174312,3.46945171755,1.906329012969,3.476609720622413,24528,0.4531543839140005,2.50088416564877,0.0818358093237543,3.6190184722380003,0.0,0.0,7.017587556673739,-6.935751747349984,-7.017587556673739,-0.8337492177133111,-0.20401882646853886,-0.29109655017107466,1,0.4070700717773624,-0.8698730610006182,-0.5840660525977541,-20.709778,-6.4997926,5.2908435,-2.1377993,
gdb 24530,N1C=CN=C2C=NC=C12,-5.336152798522,-9.8398,-5.326445305345181,-2.179632020202,-8.2084,-2.1571210927158306,3.15652077832,1.631388706139,3.16932421262935,24530,0.736152798522,6.0770438484160785,0.3230456939984362,3.0203679797980003,0.0,0.0,6.677801583613136,-6.3547558896147,-6.677801583613136,0.04176910479251396,0.2456499840318897,-0.24627130034420583,1,0.40109841334922786,-0.19888981426470928,-0.4918021014399716,-24.407713,-12.454218,4.0121384,-1.6137961,
gdb 24535,N1C=NC=C2C=NC=C12,-5.450440619806,-9.8994,-5.438626066664666,-1.839489694952,-7.9507,-1.81840001610854,3.610950924854,1.948720055594,3.620226050556126,24535,0.8504406198059999,1.6284628601552382,0.10000586546915843,3.360510305048,0.0,0.0,6.672588693800246,-6.572582828331088,-6.672588693800246,-0.10402889108460521,-0.31063384746853284,-0.35938180021295335,1,0.03716411810825816,-0.5891876282924707,-0.31273186021428767,-22.359623,-10.148079,4.2807903,-1.4618834,
gdb 24538,O1C=CC=C2C=CC=C12,-5.191932452615999,-9.6858,-5.168633877358683,-1.627240883996,-7.6713,-1.6511964048411012,3.56469156862,2.014473076683,3.517437472517582,24538,0.5919324526159995,1.8771893882858988,0.08023869567899633,3.572759116004,0.0,0.0,6.981037260815751,-6.900798565136754,-6.981037260815751,-0.6929094625156771,-0.27300639733572757,-0.25120047958147756,1,0.2620774790162354,-0.7900624204524603,-0.4915960055112471,-21.334602,-7.1950793,5.0340357,-1.9993607,
gdb 24540,O1C=CC=C2C=NC=C12,-5.51030566905,-10.0305,-5.474426907758719,-2.19051657461,-8.2603,-2.2119484201993402,3.31978909444,1.770195350931,3.262478487559379,24540,0.9103056690500002,3.8641550337138684,0.2540068384134189,3.00948342539,0.0,0.0,6.639275596087148,-6.385268757673729,-6.639275596087148,0.1415948164749315,-0.0008211939174658596,-0.23426692869662488,1,0.13573211084411302,-0.23917206398281302,-0.35275388378049133,-24.12649,-12.196425,3.9773264,-1.5481994,
gdb 24543,O1C=CN=C2C=CC=C12,-5.621872351732,-10.1272,-5.593090755871298,-2.223170237834,-8.3346,-2.2572536313774596,3.398702113898,1.792569048034,3.3358371244938385,24543,1.0218723517319999,3.0793485445386213,0.22722657191115944,2.976829762166,0.0,0.0,6.6444884859000375,-6.417261913988878,-6.6444884859000375,0.18275711879977194,-0.11022814485667384,-0.19874832632259298,1,-0.002281695356193822,-0.2256458541659009,-0.2608813215081394,-0.19091445,-30.746433,-5.0410595,9.567144,
gdb 24545,O1C=CN=C2C=NC=C12,-5.967456954186,-10.3957,-5.920804086031602,-2.824541868876,-8.9626,-2.865838342830738,3.14291508531,1.433079206938,3.0549657432008637,24545,1.367456954186,6.304219493424224,0.6225132631416618,2.375458131124,0.0,0.0,6.267401947811024,-5.644888684669362,-6.267401947811024,1.3323461394740495,0.5530061622470303,0.036049370980657865,3,-0.014017759661773018,0.7696561428314276,-0.2937283585966891,2.9221718,-27.8104,-4.932108,9.808879,
gdb 24548,O1C=NC=C2C=CC=C12,-5.608266658722,-10.1633,-5.603034091238004,-1.9047970214,-8.0602,-1.9207286726882211,3.703469637322,2.103123399569,3.6823054185497828,24548,1.0082666587220002,1.2187921505691306,0.0887378033687609,3.2952029786,0.0,0.0,6.639275596087148,-6.550537792718387,-6.639275596087148,0.03190950523250466,-0.39370246974503276,-0.3267248929456378,1,-0.11972303949129255,-0.5128772396986571,-0.18742878704711108,-22.5186,-10.916756,4.231753,-1.3923452,
gdb 24550,O1C=NC=C2C=NC=C12,-5.981062647196,-10.3923,-5.960055182973786,-2.47623612782,-8.6614,-2.491377006834933,3.504826519376,1.730863194076,3.468678176138853,24550,1.3810626471959997,2.250156859675642,0.22440358589882625,2.72376387218,0.0,0.0,6.261891178580254,-6.037487592681428,-6.261891178580254,0.9103617847496219,-0.23246484471765858,-0.3373916324669805,0,-0.34606972107535955,-0.008255974469706636,0.0035233729777839093,2.1771247,-29.262558,-5.030323,9.962583,0.0
gdb 24760,O=C1C=CC2=C1C=CN2,-5.453161758408,-10.0781,-5.378249636889506,-2.032690535694,-8.4149,-2.117440785637244,3.420471222714,1.663230535426,3.260808851252262,24760,0.8531617584080002,2.8896978829362383,0.17802764199540502,3.1673094643060002,0.0,0.0,6.635938277999831,-6.457910636004425,-6.635938277999831,0.026540789239736354,-0.1379229621884723,-0.32539022597987244,1,0.1159953131172954,-0.4282816038388641,-0.35091547002251133,-23.69876,-11.976625,4.063554,-1.5007362,
gdb 24761,O=C1C=CC2=C1C=CO2,-5.910313043544,-10.709,-5.814311587965552,-2.487120682228,-8.9742,-2.5941214315125056,3.423192361316,1.734837915706,3.220190156453046,24761,1.310313043544,2.8667462002248048,0.27124886456040687,2.7128793177720003,0.0,0.0,6.247684093900229,-5.976435229339822,-6.247684093900229,0.9325777610510132,-0.11037750783406647,-0.335493593814073,0,-0.24182472336769345,0.04020107557588718,-0.0824546932953276,2.4200792,-28.639482,-4.961228,9.895017,0.0
gdb 24762,O=C1C=CC2=C1N=CN2,-5.893986211931999,-10.5499,-5.814996418946676,-2.348342613526,-8.8039,-2.4370420732407965,3.545643598406,1.745955632663,3.37795434570588,24762,1.2939862119319991,1.9892761822061256,0.18587815397480004,2.8516573864740002,0.0,0.0,6.253621650461314,-6.067743496486514,-6.253621650461314,0.8204593299294062,-0.2732813529076906,-0.4173410994076245,0,-0.29674366864766644,-0.139104543913019,-0.0344884340773876,1.6971129,-29.26583,-4.9585924,9.916578,0.0
gdb 24763,O=C1C=CC2=C1N=CO2,-6.391954576098,-11.2221,-6.286011514892133,-2.805493898662,-9.371,-2.913729391972805,3.586460677436,1.851111303192,3.372282122919328,24763,1.7919545760979998,1.7561342559801583,0.22724185734518773,2.394506101338,0.0,0.0,5.82089300371553,-5.593651146370342,-5.82089300371553,1.750366647879459,-0.34555201421162524,-0.5030054231844061,0,-0.7189734532376418,0.25660352749219933,0.3148610170437421,23.155811,7.764724,11.708583,14.215814,1.0
gdb 24764,O=C1C=CC2=C1NC=C2,-5.589218688508,-10.2099,-5.540321060009245,-2.084392169132,-8.435,-2.146696563408363,3.504826519376,1.774874938739,3.393624496600882,24764,0.9892186885079999,2.250156859675642,0.1607343601610169,3.115607830868,0.0,0.0,6.624788277999831,-6.464053917838814,-6.624788277999831,0.11467720608533587,-0.23369260915914022,-0.2853494568743305,1,-0.033599810994765625,-0.3797052798620622,-0.24449636786558016,-0.20335026,-30.76333,-5.1225996,9.409193,
gdb 24765,O=C1C=CC2=C1NC=N2,-5.953851261175999,-10.62,-5.891298937337647,-2.402765385566,-8.8654,-2.480041312977661,3.5538070142119995,1.754648750027,3.4112576243599864,24765,1.3538512611759994,1.9405157934366422,0.1897106686403108,2.797234614434,0.0,0.0,6.276508528289369,-6.086797859649058,-6.276508528289369,0.8353434043541279,-0.2910914436971855,-0.37041873828266797,0,-0.348780598183306,-0.0938833975677229,0.008022318329458676,2.1632307,-29.369923,-5.003272,9.966668,0.0
gdb 24766,O=C1C=CC2=C1OC=C2,-6.076302498266,-10.8632,-6.009243082721957,-2.53065889986,-8.9806,-2.6037833179590444,3.545643598406,1.88262610034,3.4054597647629126,24766,1.4763024982660002,1.9892761822061256,0.2120674707007545,2.66934110014,0.0,0.0,6.222321197972627,-6.010253727271873,-6.222321197972627,1.0108267874543047,-0.29017606025685044,-0.33908338982288844,0,-0.44351314888683185,0.027308769561058207,0.08455844313615186,3.0325134,-29.18557,-5.0415773,10.02002,0.0
gdb 24767,O=C1C=CC2=C1OC=N2,-6.479031011362,-11.3107,-6.397158219666902,-2.862637809304,-9.4175,-2.9446455361864485,3.616393202058,1.89321871323,3.452512683480453,24767,1.8790310113620003,1.601264779758645,0.21727047718540907,2.337362190696,0.0,0.0,5.830805984484761,-5.613535507299352,-5.830805984484761,1.7841723196856296,-0.39717360628277276,-0.4694158136120296,0,-0.8042390568454586,0.29245345000231243,0.3903809458102062,23.045006,7.688867,11.704337,14.147511,1.0
gdb 24768,O=C1C=CC2=CC=CN12,-5.845005717096,-10.5737,-5.839543668875174,-2.247660485252,-8.6211,-2.2921726497823505,3.597345231844,1.952597812056,3.5473710190928234,24768,1.245005717096,1.698307899976457,0.15268324963112967,2.952339514748,0.0,0.0,6.717626739538292,-6.564943489907162,-6.717626739538292,0.15851688920821685,-0.3608099970803921,-0.10922908432018381,0,-0.2793295128458241,-0.23576601740603928,-0.048488233730002515,0.71152973,-31.549726,-5.2319083,9.527839,1.0
gdb 24770,O=C1C=CC2=NC=CN12,-6.307599279436,-11.0109,-6.283122727844319,-2.704811770388,-9.1697,-2.7617809542974876,3.6027875090479995,1.841158819204,3.521341773546831,24770,1.7075992794360004,1.6700491904340695,0.2059296328835164,2.4951882296120003,0.0,0.0,6.311518935529188,-6.105589302645671,-6.311518935529188,1.0436228142601252,-0.39711184184997744,-0.17902530325459606,0,-0.658165482538109,0.1615175615564785,0.266646259576312,4.083873,-29.97738,-5.1709476,10.072047,1.0
