smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
gdb 98058,CNC(=N)C(=O)C(C)=O,-6.234128537181999,-10.5658,-6.3990876702661375,-2.936108551558,-8.4202,-1.8335159525173466,3.298019985624,2.145583307056,4.5655717177487904,98058,1.6341285371819996,4.110037249348724,0.48499313502929076,2.263891448442,0.0,0.0,7.084990409232676,-6.599997274203385,-7.084990409232676
gdb 98059,CNC(=N)C(=O)C(N)=N,-5.94568784537,-9.9799,-5.876020952472384,-2.277593009874,-8.5124,-2.28632357262852,3.668094835496,1.467488695696,3.589697379843864,98059,1.3456878453700003,1.362774526307405,0.13242560197525313,2.9224069901260004,0.0,0.0,7.529707241181216,-7.397281639205962,-7.529707241181216
gdb 98060,CNC(=N)C(=O)C(N)=O,-6.193311458152,-10.5879,-6.5551401726378105,-2.5850816719,-8.6821,-2.287787284278732,3.608229786252,1.90580223714,4.2673528883590786,98060,1.5933114581520005,1.6422190306094626,0.1889449892412659,2.6149183281000004,0.0,0.0,6.968156759372,-6.779211770130734,-6.968156759372
gdb 98956,CNC(=N)NC(=O)C=O,-6.198753735356,-10.4869,-6.344399227270318,-2.685763800174,-9.0591,-2.5032965994076313,3.5157110737840003,1.427742772835,3.841102627862687,98956,1.5987537353560002,2.1777197664572276,0.2514126839750389,2.514236199826,0.0,0.0,7.034785161738864,-6.783372477763826,-7.034785161738864
gdb 100076,CC(C)(C[NH3+])CC([O-])=O,-4.021842853756,-10.7881,-6.215296515560654,-1.15648390585,-5.865,1.0661235422426394,2.865358947906,4.92314978167,7.2814200578032935,100076,0.0,12.8752974395988,0.0,4.04351609415,0.0,0.0,5.479138560516716,-5.479138560516716,-5.479138560516716
gdb 100443,CC(C[NH3+])C#CC([O-])=O,-4.723896613072,-10.2951,-6.842676279973764,-1.31975222197,-7.2394,-0.8353240284503455,3.404144391102,3.055731518636,6.007352251523419,100443,0.12389661307200034,3.0309150939909215,0.02711669922470541,3.88024777803,0.0,0.0,5.463412968922439,-5.436296269697734,-5.463412968922439
gdb 100457,[NH3+]CC(O)C#CC([O-])=O,-4.38103314922,-10.3047,-6.773616236429269,-1.338800192184,-7.5756,-1.1643576246477447,3.042232957036,2.729102637678,5.609258611781524,100457,0.0,8.230755757036079,0.0,3.861199807816,0.0,0.0,7.869121368752897,-7.869121368752897,-7.869121368752897
gdb 100710,CC(C[NH3+])C(O)C([O-])=O,-4.32661037718,-10.8931,-6.2923834803045064,-1.2979831131539998,-6.3857,0.8042498559260245,3.028627264026,4.507407413159,7.096633336230531,100710,0.0,8.527079724120911,0.0,3.902016886846,0.0,0.0,7.639261474146012,-7.639261474146012,-7.639261474146012
gdb 101556,CCN(C)CC(=O)C=O,-6.05453338945,-9.7509,-5.564230550783604,-2.383717415352,-8.9213,-2.5508544871131207,3.670815974098,0.829594561321,3.013376063670483,101556,1.4545333894500005,1.351170627847177,0.1419180091260898,2.816282584648,0.0,0.0,7.4199537659315355,-7.278035756805446,-7.4199537659315355
gdb 102015,C[NH2+][C-](C=O)C(=O)C=O,-5.776977252046,-10.6341,-6.038678166734482,-2.318410088904,-8.5563,-1.9338418305481102,3.4585671631419994,2.077818339459,4.104836336186372,102015,1.1769772520459998,2.5829565682478943,0.2195274293896498,2.8815899110960004,0.0,0.0,7.352149285064931,-7.132621855675281,-7.352149285064931
gdb 103798,CC1(C[NH3+])CC1C([O-])=O,-4.049054239776,-10.3035,-6.766578553454928,-1.200022123482,-6.4603,0.3911587725285233,2.846310977692,3.843172131393,7.157737325983452,103798,0.0,13.489310793175559,0.0,3.999977876518,0.0,0.0,7.4981187956925055,-7.4981187956925055,-7.4981187956925055
gdb 103799,CC1(C[NH3+])NC1C([O-])=O,-4.155178645254,-10.387,-6.5950497334522415,-1.390501825622,-6.5964,0.28127253753182774,2.76195568103,3.790601158019,6.876322270984069,103799,0.0,16.518426093184825,0.0,3.8094981743780005,0.0,0.0,7.689411002997292,-7.689411002997292,-7.689411002997292
gdb 109099,CCC1=CCC(=O)C1=O,-6.291272447823999,-10.7352,-6.339776685028334,-2.495284098034,-9.124,-2.5630932544768057,3.79598834979,1.611249785082,3.7766834305515284,109099,1.6912724478239995,0.9055194410888519,0.11058977435029427,2.7047159019660003,0.0,0.0,6.789108232872452,-6.6785184585221575,-6.789108232872452
gdb 109102,CNC1=NCC(=O)C1=O,-6.225965121376,-10.2793,-6.237972835210075,-3.00685815521,-9.4515,-3.0486613474201767,3.219106966166,0.827763573986,3.1893114877898987,109102,1.6259651213760005,5.122552007677911,0.6014523426392652,2.19314184479,0.0,0.0,6.315290291361089,-5.713837948721824,-6.315290291361089
gdb 109422,CNC1C(=O)C=CC1=O,-5.90487076634,-10.1153,-6.13312234216929,-2.555149147278,-9.2369,-2.6672317400038006,3.352442757664,0.878442522619,3.46589060216549,109422,1.3048707663400003,3.5199560053788255,0.3316716536559064,2.644850852722,0.0,0.0,6.849260901383835,-6.517589247727929,-6.849260901383835
gdb 111938,CCC1C=CC(=O)C1=O,-6.288551309222,-10.7711,-6.329755793422669,-2.527937761258,-9.1827,-2.598356491216591,3.760613547964,1.588362548149,3.7313993022060785,111938,1.6885513092220001,1.0153351445437857,0.12380189718387177,2.6720622387420003,0.0,0.0,7.361235694035712,-7.237433796851841,-7.361235694035712
gdb 111941,CNC1C=CC(=O)C1=O,-6.13616754751,-10.1571,-5.903288262950468,-2.514332068248,-9.1333,-2.562263039569041,3.621835479262,1.023755511047,3.3410252233814273,111941,1.5361675475100005,1.5744810151382431,0.1746544412193423,2.685667931752,0.0,0.0,7.217031427924495,-7.042376986705153,-7.217031427924495
gdb 111942,COC1C=CC(=O)C1=O,-6.242291952987999,-10.8298,-6.276956338814131,-2.631341028134,-9.4064,-2.658181113781819,3.613672063456,1.423403205628,3.6187752250323117,111942,1.6422919529879996,1.6148116791059912,0.1915031252319768,2.5686589718660002,0.0,0.0,6.8909613456484315,-6.699458220416455,-6.8909613456484315
gdb 112955,[NH3+]CC1CC(C1)C([O-])=O,-3.719796468934,-8.4309,-3.415016547113604,-1.246281479716,-3.3473,-1.5696077103859616,2.473514989218,5.08352604982,1.8454088367276422,112955,0.0,31.535718764221123,0.0,3.953718520284,0.0,0.0,4.388466491064566,-4.388466491064566,-4.388466491064566
gdb 113157,CC1(CC1C[NH3+])C([O-])=O,-4.046333101174,-10.2175,-6.621969630389532,-1.18369529187,-6.4197,0.528965103528817,2.862637809304,3.797839710658,7.150934733918349,113157,0.0,12.96151863398736,0.0,4.01630470813,0.0,0.0,7.4850900304815084,-7.4850900304815084,-7.4850900304815084
gdb 113184,[NH3+]CC1CC1(O)C([O-])=O,-4.596003098778,-10.8219,-6.451721465546486,-1.1646473216559998,-6.4679,0.6822298107256222,3.42863463852,4.354023840585,7.133951276272108,113184,0.0,2.821334600181948,0.0,4.035352678344,0.0,0.0,7.195710862059411,-7.195710862059411,-7.195710862059411
gdb 113647,CCN1CC1C(=O)C=O,-6.457261902546,-10.5089,-6.392199609881242,-2.718417463398,-9.2382,-2.8052535867933073,3.738844439148,1.270730155346,3.586946023087935,113647,1.8572619025459998,1.0888545216160312,0.14603152762065566,2.481582536602,0.0,0.0,7.856403710702145,-7.71037218308149,-7.856403710702145
gdb 115123,CCC1NCC(=O)C1=O,-5.902149627738,-10.4559,-6.478432265484815,-2.50344751384,-8.8936,-2.6909293103381233,3.398702113898,1.562313135914,3.787502955146692,115123,1.302149627738,3.0793485445386213,0.28954985965203756,2.6965524861600003,0.0,0.0,7.530190768825406,-7.2406409091733686,-7.530190768825406
gdb 115124,CCC1OCC(=O)C1=O,-6.430050516526,-11.1028,-6.571150192368123,-2.767397958234,-9.3138,-2.9202465674346554,3.662652558292,1.789030923296,3.650903624933467,115124,1.8300505165260004,1.3862557704463547,0.18319350172088325,2.432602041766,0.0,0.0,7.212892729682991,-7.029699227962108,-7.212892729682991
gdb 115131,COC1CCC(=O)C1=O,-6.179705765142,-10.6737,-6.20459847820837,-2.495284098034,-9.1407,-2.6694111132721092,3.684421667108,1.533003737536,3.5351873649362604,115131,1.579705765142,1.2944933687075437,0.14766570808793303,2.7047159019660003,0.0,0.0,7.2325947934728605,-7.084929085384927,-7.2325947934728605
gdb 115136,COC1OCC(=O)C1=O,-6.522569228994,-11.251,-6.597473371441009,-2.832705284682,-9.761,-3.2073566396409534,3.689863944312,1.490011647498,3.390116731800056,115136,1.9225692289939997,1.2724373410738619,0.17665340451416184,2.367294715318,0.0,0.0,6.7265813040683895,-6.549927899554228,-6.7265813040683895
gdb 115143,OCC1OCC(=O)C1=O,-6.677674129308,-11.0311,-6.320385777990947,-3.00685815521,-9.2806,-2.658423102850826,3.6735371127,1.750509427493,3.661962675140121,115143,2.0776741293080008,1.3396570401878067,0.2009901072639449,2.19314184479,0.0,0.0,6.90454554523263,-6.703555437968685,-6.90454554523263
gdb 116525,CCN=C(N)C(=O)C=O,-6.51712695179,-10.4933,-6.319521035843562,-2.767397958234,-8.4415,-1.960870514390226,3.747007854954,2.051781530133,4.3586505214533355,116525,1.91712695179,1.060731214543386,0.14684522906637568,2.432602041766,0.0,0.0,7.048585155949374,-6.901739926882999,-7.048585155949374
gdb 116639,CNC=[NH+][C-](C#N)C#N,-4.941587701232,-9.1786,-4.79184804522361,-1.303425390358,-6.9028,-1.207768229432256,3.638162310874,2.275760717752,3.5840798157913536,116639,0.34158770123199994,1.4965601013049,0.036914756447583026,3.896574609642,0.0,0.0,7.631082806953605,-7.594168050506022,-7.631082806953605
gdb 116799,CNC=[NH+]CCC([O-])=O,-4.010958299348,-10.5108,-6.246198733011157,-1.869422219574,-5.9539,0.18719289211746126,2.141536079774,4.556887750725,6.4333916251286185,116799,0.0,60.774834598256106,0.0,3.330577780426,0.0,0.0,7.9372366358322095,-7.9372366358322095,-7.9372366358322095
gdb 116993,CNCC(=O)C#CC#N,-6.57154972383,-10.306,-6.838975891066231,-2.9333874129560003,-8.853,-2.854048262781387,3.638162310874,1.452981755625,3.984927628284844,116993,1.9715497238299997,1.4965601013049,0.21306176310502964,2.266612587044,0.0,0.0,6.65980505227585,-6.44674328917082,-6.65980505227585
gdb 117020,CCNC(=N)C(=O)C#N,-6.800125366398,-10.7824,-6.994653953661015,-3.151078501116,-9.2711,-2.85481993282665,3.649046865282,1.511275307485,4.139834020834364,117020,2.2001253663980007,1.446583714474193,0.22982359772974678,2.0489214988840003,0.0,0.0,7.027712972389752,-6.797889374660005,-7.027712972389752
gdb 117026,CNCC(=O)C(=O)C#N,-6.568828585228,-10.8748,-6.782012906887047,-3.703469637322,-8.4271,-1.8766385869353706,2.865358947906,2.447659784056,4.905374319951677,117026,1.9688285852280003,12.8752974395988,1.8304960500569585,1.4965303626779998,0.0,0.0,6.311286964957763,-4.480790914900805,-6.311286964957763
gdb 117031,CCCC(=O)C(=O)C=O,-6.691279822318,-11.1575,-6.535517347094651,-3.06128092725,-9.1331,-2.435629592172968,3.629998895068,2.024449420795,4.099887754921683,117031,2.0912798223180005,1.5350700152266699,0.23181629207415086,2.1387190727500003,0.0,0.0,6.7774138895328635,-6.545597597458713,-6.7774138895328635
gdb 117032,CCNC(=N)C(=O)C=O,-6.323926111047999,-10.6771,-6.465903543588729,-3.295298847022,-8.6016,-2.0091224377869534,3.028627264026,2.075514652763,4.456781105801776,117032,1.7239261110479995,8.527079724120911,1.0615063347368803,1.904701152978,0.0,0.0,7.283743504917479,-6.222237170180598,-7.283743504917479
gdb 117033,CCNC(=O)C(=O)C=O,-6.645020466084,-11.0953,-6.679567008267964,-3.202780134554,-9.009,-2.3718755503383044,3.439519192928,2.086283983429,4.307691457929659,117033,2.045020466084001,2.7324501370105034,0.40350927641052986,1.9972198654459998,0.0,0.0,6.5823650745386155,-6.178855798128086,-6.5823650745386155
gdb 117036,COCC(=O)C(=O)C=O,-6.742981455756,-11.369,-6.662976029263679,-3.548364737008,-9.1036,-2.297807718969746,3.194616718748,2.265376130048,4.365168310293933,117036,2.1429814557560007,5.478945850742004,0.8478500308356923,1.6516352629920001,0.0,0.0,6.247448503419301,-5.399598472583609,-6.247448503419301
gdb 117037,OCCC(=O)C(=O)C=O,-6.718491208338,-10.9652,-6.333685403914789,-3.499384242172,-9.1364,-2.180374573698003,3.219106966166,1.828850804397,4.153310830216785,117037,2.1184912083380008,5.122552007677911,0.7836401183300223,1.7006157578280001,0.0,0.0,6.459890811111609,-5.676250692781586,-6.459890811111609
gdb 117630,CC(C)(CC[NH3+])C([O-])=O,-3.937487557094,-10.674,-6.273158298033704,-1.308867667562,-5.8664,1.2215689379729446,2.628619889532,4.807645630391,7.494727236006648,117630,0.0,22.471610143547977,0.0,3.8911323324380005,0.0,0.0,5.467042914286742,-5.467042914286742,-5.467042914286742
gdb 119758,C[NH2+]CC1=CC(=O)[CH-]N1,-4.628656762002,-8.5378,-3.6583764153943097,-2.427255632984,-7.7661,-1.4845914607123656,2.20412226762,0.771778255483,2.173784954681944,119758,0.02865676200199979,54.093443100564286,0.11193743772114301,2.772744367016,0.0,0.0,7.917363993691742,-7.805426555970599,-7.917363993691742
gdb 121600,C[NH2+]CCC(=O)C([O-])=O,-4.05449651698,-10.9189,-6.3637639443419385,-1.191858707676,-7.9607,-0.9434189284204245,2.862637809304,2.958162999081,5.420345015921514,121600,0.0,12.96151863398736,0.0,4.008141292324,0.0,0.0,7.416893447969937,-7.416893447969937,-7.416893447969937
gdb 122806,OCCNCC(=O)C=O,-6.051812250847999,-10.1066,-6.035122899141895,-2.93882969016,-9.1556,-2.6775850624268993,3.11570369929,0.951027100643,3.3575378367149953,122806,1.4518122508479994,6.781139588117549,0.7109134981102573,2.2611703098400002,0.0,0.0,7.333327769462398,-6.622414271352141,-7.333327769462398
gdb 123519,C1=NC=C2N=CN=NN12,-6.666789574899999,-10.6568,-6.661400502023565,-2.9469931059659995,-9.2533,-2.834815786577319,3.719796468934,1.403473169146,3.8265847154462462,123519,2.0667895748999996,1.1571526578958493,0.17269928464026615,2.2530068940340007,0.0,0.0,5.947836666302942,-5.7751373816626765,-5.947836666302942
gdb 125054,CC1=C(N)ON=NC1=N,-5.708948786995999,-10.1614,-5.756744372929186,-1.989152318062,-8.3566,-1.6505134576082532,3.719796468934,1.804765604316,4.106230915320932,125054,1.1089487869959995,1.1571526578958493,0.09266287412261905,3.210847681938,0.0,0.0,6.801388740105692,-6.708725865983072,-6.801388740105692
gdb 125100,CC1=C([N-]N=N1)[NH+]=CN,-5.19737472982,-8.9702,-5.132598818152796,-1.556491280344,-7.3487,-1.4984653635380143,3.638162310874,1.621468993232,3.6341334546147817,125100,0.5973747298200001,1.4965601013049,0.06455719154908551,3.6435087196560003,0.0,0.0,7.8196572933595885,-7.755100101810503,-7.8196572933595885
gdb 125276,CC1=CC2=C(N1)ON=N2,-5.317104828308,-10.602,-5.859302737702182,-1.725201873668,-7.308,-0.510886935924334,3.59190295464,3.294056149001,5.348415801777848,125276,0.7171048283079997,1.7270009649701545,0.08942909709848555,3.4747981263320002,0.0,0.0,6.461442332053884,-6.372013234955398,-6.461442332053884
gdb 125284,CC1=CC2=C(ON=N2)O1,-5.80963091527,-11.2472,-6.335930231501021,-2.097997862142,-7.8691,-0.8833214382892846,3.71435419173,3.378097431304,5.452608793211737,125284,1.2096309152699998,1.1773746219737515,0.1028421547553183,3.1020021378580003,0.0,0.0,6.023543486272562,-5.920701331517243,-6.023543486272562
gdb 125361,CC1=CNC2=C1N=NO2,-5.355200768736,-10.6868,-5.991688803970843,-1.79595147732,-7.3365,-0.5592647717086606,3.559249291416,3.35029095678,5.432424032262182,125361,0.7552007687360003,1.9086141715789724,0.10408405096386356,3.40404852268,0.0,0.0,6.386519670931223,-6.28243561996736,-6.386519670931223
gdb 125389,CC1=COC2=C1N=NO2,-5.90487076634,-11.4107,-6.50997158709735,-2.187795436008,-7.9256,-0.9529782591532239,3.717075330332,3.485141480377,5.5569933279441255,125389,1.3048707663400003,1.1672235487294504,0.10998289865033355,3.0122045639920003,0.0,0.0,5.980750958800035,-5.870768060149702,-5.980750958800035
gdb 125619,CC1=NNC(C[NH3+])=C1[O-],-6.002831756011999,-9.8334,-5.238613962856918,-2.332015781914,-5.5308,0.9049901428561034,3.670815974098,4.302600054255,6.143604105713021,125619,1.4028317560119994,1.351170627847177,0.1368735096740267,2.8679842180860002,0.0,0.0,7.645192698719187,-7.50831918904516,-7.645192698719187
gdb 125630,CC1=N[N-]C(=N1)[NH+]=CN,-4.982404780262,-9.101,-4.908667945695558,-1.540164448732,-7.3886,-1.499528577425156,3.44224033153,1.712326595667,3.4091393682704014,125630,0.3824047802619999,2.710627081823847,0.07485084452135533,3.6598355512680003,0.0,0.0,7.833928963153211,-7.759078118631855,-7.833928963153211
gdb 126081,CC1OC2=C(O1)N=NO2,-6.073581359664,-11.1197,-5.917788460787073,-2.38099627675,-8.0039,-0.7677772899972793,3.692585082914,3.115806322248,5.150011170789794,126081,1.473581359664,1.2615386544474108,0.13423887395953607,2.8190037232500003,0.0,0.0,6.6048307330160965,-6.470591859056561,-6.6048307330160965
gdb 126880,CCN=C1NN=CC=N1,-5.874938241718,-9.9428,-5.843751297351003,-2.103440139346,-8.2843,-2.070819516704228,3.771498102372,1.658508373608,3.7729317806467746,126880,1.2749382417179997,0.9803092538672686,0.09025179939071563,3.096559860654,0.0,0.0,7.359433665919267,-7.269181866528552,-7.359433665919267
gdb 127194,CN1C(=N)NN=C1C=O,-5.747044727424,-10.256,-5.725038852754252,-2.024527119888,-8.434,-1.9293414265804525,3.722517607536,1.821955783851,3.795697426173799,127194,1.147044727424,1.1471613848286955,0.09501857033199948,3.1754728801120002,0.0,0.0,6.975405183581245,-6.880386613249245,-6.975405183581245
gdb 127324,CN1C=CC2=C1ON=N2,-5.382412154756,-10.838,-6.037761234543399,-1.80955717033,-7.3851,-0.58551309615356,3.572854984426,3.452856463436,5.452248138389839,127324,0.7824121547560006,1.8309325887147991,0.10344549032287154,3.3904428296700004,0.0,0.0,6.392716760328312,-6.2892712700054405,-6.392716760328312
gdb 127485,CN1N=C(N)C=NC1=N,-5.338873937124,-9.7194,-5.0980649271642795,-1.80955717033,-7.8815,-1.7082669555275194,3.529316766794,1.837949849935,3.38979797163676,127485,0.7388739371240003,2.090145532365326,0.11151941765813406,3.3904428296700004,0.0,0.0,6.984767987543454,-6.87324856988532,-6.984767987543454
gdb 127492,CN1N=C(N)N=CC1=N,-5.230028393044,-9.6516,-5.028748411065329,-1.7687400913,-7.8449,-1.66903364730373,3.461288301744,1.806721587239,3.3597147637615987,127492,0.630028393044,2.5622137236472833,0.11656793260533166,3.4312599087000004,0.0,0.0,6.963880557899927,-6.847312625294595,-6.963880557899927
gdb 127526,CN1N=C(O)N=CC1=N,-5.602824381517999,-10.0087,-5.535797847903248,-2.073507614724,-8.2291,-1.9414912373697366,3.529316766794,1.77962831065,3.5943066105335113,127526,1.0028243815179996,2.090145532365326,0.15135787773970075,3.1264923852760003,0.0,0.0,6.9293414028275855,-6.777983525087885,-6.9293414028275855
gdb 127543,CN1N=C2ON=NC2=N1,-6.187869180948,-11.8757,-7.578967823348329,-2.59868736491,-8.7157,-2.059852328805822,3.589181816038,3.159948727385,5.519115494542507,127543,1.587869180948,1.7415122127668012,0.19968473353034552,2.60131263509,0.0,0.0,5.670292610358886,-5.470607876828541,-5.670292610358886
gdb 127606,CN1N=CC([O-])=C1C[NH3+],-5.695343093986001,-9.8553,-5.250127325908454,-2.12248810956,-5.5636,0.809017512177463,3.575576123028,4.291679077318,6.059144838085917,127606,1.0953430939860007,1.815745325434487,0.1436179516510866,3.0775118904400003,0.0,0.0,7.621317523894012,-7.477699572242925,-7.621317523894012
gdb 127634,CN1N=CC2=C1ON=N2,-6.09535046848,-11.3165,-6.95732591077971,-2.310246673098,-7.9508,-1.127858168779324,3.785103795382,3.365701934062,5.829467742000386,127634,1.4953504684800005,0.9380872659757545,0.10129542966963087,2.8897533269020004,0.0,0.0,6.005393156602233,-5.904097726932602,-6.005393156602233
gdb 127844,CN=C1C=CN=NC=C1,-6.315762695241999,-10.0629,-6.0767648584895655,-2.674879245766,-8.8355,-2.6526477038686305,3.640883449476,1.227420415134,3.424117154620935,127844,1.7157626952419995,1.4839205388218315,0.18385332395208567,2.5251207542340004,0.0,0.0,7.209528212684167,-7.025674888732081,-7.209528212684167
gdb 127879,CN=C1N=CN=NC=N1,-6.593318832645999,-10.1152,-6.254380227002446,-3.406865529704,-9.8602,-3.494178572883024,3.1837321643400003,0.254940791056,2.7602016541194216,127879,1.9933188326459994,5.644271637171035,0.8124343843444808,1.793134470296,0.0,0.0,6.606276843488396,-5.7938424591439155,-6.606276843488396
gdb 127913,CN=C1NC(C=O)=NO1,-6.351137497068,-10.7528,-6.33512099871761,-2.590523949104,-9.1118,-2.507025397738177,3.760613547964,1.64107788412,3.8280956009794327,127913,1.7511374970679998,1.0153351445437857,0.128390616964268,2.609476050896,0.0,0.0,6.612342124153677,-6.483951507189409,-6.612342124153677
gdb 127923,CN=C1NN=C(C)C=N1,-5.668131707966,-9.8741,-5.62275725689355,-1.94561410043,-8.1446,-1.9357005785501116,3.722517607536,1.729536475897,3.6870566783434384,127923,1.0681317079660004,1.1471613848286955,0.08848159569604118,3.25438589957,0.0,0.0,7.197414345704599,-7.108932750008559,-7.197414345704599
gdb 127926,CN=C1NN=C(N)C=N1,-5.235470670248,-9.6354,-4.990435763157233,-1.866701080972,-7.9331,-1.7787495642838371,3.368769589276,1.702310502049,3.2116861988733962,127926,0.6354706702479997,3.358380226842754,0.15410935193862685,3.3332989190280005,0.0,0.0,7.121838156398988,-6.967728804460362,-7.121838156398988
gdb 127927,CN=C1NN=C(N)N=C1,-5.330710521317999,-9.5465,-4.979393929245797,-1.6789425174339998,-7.9208,-1.8096703193184558,3.651768003884,1.625725273143,3.169723609927341,127927,0.7307105213179994,1.4343298566782459,0.07568294419450523,3.5210574825660004,0.0,0.0,7.115337218312685,-7.039654274118179,-7.115337218312685
gdb 127930,CN=C1NN=C(N1)C=O,-5.695343093986001,-10.1568,-5.671400623830011,-2.08167103053,-8.4745,-1.9734373265509968,3.613672063456,1.68236753149,3.6979632972790144,127930,1.0953430939860007,1.6148116791059912,0.12772493058736603,3.1183289694700003,0.0,0.0,6.994578462933471,-6.866853532346105,-6.994578462933471
gdb 127933,CN=C1NN=C(O)N=C1,-5.717112202802,-9.827,-5.468716622927358,-2.008200288276,-8.3124,-2.0735511044499155,3.706190775924,1.514665383807,3.3951655184774427,127933,1.1171122028020004,1.208314633408333,0.09747212855044668,3.1917997117240002,0.0,0.0,7.04686329631871,-6.949391167768264,-7.04686329631871
gdb 128187,CNC1=CC(=N)ON=N1,-5.964735815584,-10.3476,-5.989181547759181,-2.209564544824,-8.4766,-1.9199637128887121,3.75517127076,1.870956784025,4.06921783487047,128187,1.3647358155839997,1.0332753125571001,0.10182824562197482,2.990435455176,0.0,0.0,6.871975722354212,-6.770147476732237,-6.871975722354212
gdb 128307,CNC1=NNC(=N)C=N1,-5.213701561432,-9.6981,-5.075726945422381,-1.793230338718,-7.8492,-1.5725324269087375,3.420471222714,1.848961949052,3.5031945185136433,128307,0.613701561432,2.8896978829362383,0.12805993798234527,3.4067696612820004,0.0,0.0,7.243920707993736,-7.11586077001139,-7.243920707993736
gdb 128308,CNC1=NNC(=N)N=C1,-5.308941412502,-9.8311,-5.178719440317982,-1.820441724738,-7.962,-1.698303371210734,3.485778549162,1.869100996462,3.480416069107248,128308,0.7089414125019997,2.3821859868776296,0.12195219764695635,3.379558275262,0.0,0.0,7.209214141389608,-7.087261943742652,-7.209214141389608
gdb 128312,CNC1=NNC(=O)C=N1,-5.747044727424,-10.1798,-5.583917498900874,-1.983710040858,-8.2543,-1.9143354010989448,3.763334686566,1.925463137724,3.6695820978019293,128312,1.147044727424,1.0064726338919132,0.08336542008426513,3.216289959142,0.0,0.0,6.579157410301892,-6.4957919902176275,-6.579157410301892
gdb 128392,CNC=[NH+]C1=CC=N[N-]1,-4.830021018549999,-8.608,-4.5955374997044975,-1.30614652896,-7.0026,-1.0823236096698505,3.52387448959,1.605394450834,3.5132138900346472,128392,0.2300210185499994,2.124784918030066,0.03529280010816103,3.89385347104,0.0,0.0,6.556696533678263,-6.521403733570102,-6.556696533678263
gdb 128394,CNC=[NH+]C1=CN=N[N-]1,-5.298056858094,-9.0181,-5.141481810660452,-1.629962022598,-7.3437,-1.4004480731461215,3.665373696894,1.674413745303,3.7410337375143308,128394,0.6980568580940003,1.3744693633594616,0.06928344614855113,3.5700379774020004,0.0,0.0,3.5210635723726273,-3.4517801262240764,-3.5210635723726273
gdb 128397,CNC=[NH+]C1=NC=N[N-]1,-5.066760076924,-9.238,-5.086667953082973,-1.420434350244,-7.3905,-1.3713631668401562,3.64632572668,1.847571862549,3.7153047862428163,128397,0.4667600769240002,1.4589330085109447,0.04917367564459975,3.779565649756,0.0,0.0,7.96686217140837,-7.9176884957637705,-7.96686217140837
gdb 128407,C[NH2+]CC1=C([O-])N=NO1,-6.617809080064,-10.7021,-6.215603443287556,-3.27897201541,-7.5808,-0.7192105471731238,3.338837064654,3.121244114283,5.496392896114432,128407,2.0178090800640005,3.659886709905882,0.5332751338320009,1.92102798459,0.0,0.0,7.262831936886792,-6.729556803054791,-7.262831936886792
gdb 128673,COC1=NNC(=N)C=N1,-5.733439034413999,-10.2351,-5.743773540515293,-2.019084842684,-8.2555,-1.8497064123298859,3.71435419173,1.979574009745,3.894067128185407,128673,1.1334390344139995,1.1773746219737515,0.09636436297339897,3.1809151573160004,0.0,0.0,6.926092882117526,-6.829728519144127,-6.926092882117526
gdb 128675,COC1=NNC(=N)N=C1,-5.711669925598,-10.1702,-5.743013017025403,-2.005479149674,-8.3206,-1.9146372530612266,3.706190775924,1.84963624886,3.8283757639641762,128675,1.1116699255979998,1.208314633408333,0.0969972699445654,3.194520850326,0.0,0.0,6.875476314070189,-6.778479044125624,-6.875476314070189
gdb 128978,N1C=CC2=CN=CC2=N1,-5.262682056268,-9.7594,-5.23975582980594,-1.828605140544,-7.9579,-1.7722015046862185,3.436798054326,1.801536191746,3.4675543251197216,128978,0.662682056268,2.7544314209940026,0.13180770376817458,3.371394859456,0.0,0.0,6.654135887147439,-6.522328183379265,-6.654135887147439
gdb 128982,N1C=NC2=CN=CC2=N1,-5.711669925598,-10.1494,-5.683943343845473,-2.329294643312,-8.5331,-2.2829484283814625,3.379654143684,1.616230215162,3.4009949154640107,128982,1.1116699255979998,3.2543920438346974,0.2612458169863153,2.870705356688,0.0,0.0,6.283111398360474,-6.021865581374159,-6.283111398360474
gdb 128999,N1N=CC2=CN=CC2=N1,-5.864053687309999,-10.2401,-5.846800031876838,-2.228612515038,-8.3916,-2.1517886342627115,3.635441172272,1.848511939208,3.6950113976141266,128999,1.2640536873099995,1.5092977524773716,0.13776663930573158,2.9713874849620003,0.0,0.0,6.312856892865969,-6.175090253560237,-6.312856892865969
gdb 129006,N1N=CN=C2C=NC=C12,-5.776977252046,-10.3096,-5.788955027714352,-2.786445928448,-8.8542,-2.7330575643227895,2.990531323598,1.455401905257,3.0558974633915628,129006,1.1769772520459998,9.406839681734239,0.7994944086158087,2.4135540715520003,0.0,0.0,6.337874914843991,-5.538380506228182,-6.337874914843991
